detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2graphs,time2global,time2metrics,time2predict,time2window,tp,tn,fp,fn
Hamming,35,192,9,anomalous,0.10994195938110352,0.0810384750366211,0.015003442764282227,0.0050013065338134766,0.008996248245239258,0.38167619705200195,1,0,0,25
Hamming,35,192,10,normal,0.10800981521606445,0.07801151275634766,0.016003131866455078,0.0049991607666015625,0.008007049560546875,0.37949228286743164,0,26,0,0
Hamming,35,192,10,anomalous,0.10800981521606445,0.07801151275634766,0.016003131866455078,0.0049991607666015625,0.00800180435180664,0.37811899185180664,1,0,0,25
Hamming,40,192,1,normal,0.11303925514221191,0.08201837539672852,0.015014171600341797,0.0060024261474609375,0.01000833511352539,0.41546177864074707,0,26,0,0
Hamming,40,192,1,anomalous,0.11303925514221191,0.08201837539672852,0.015014171600341797,0.0060024261474609375,0.010002851486206055,0.4204833507537842,1,0,0,25
Hamming,40,192,2,normal,0.1095268726348877,0.07901787757873535,0.014506101608276367,0.006001472473144531,0.010002613067626953,0.4151949882507324,0,26,0,0
Hamming,40,192,2,anomalous,0.1095268726348877,0.07901787757873535,0.014506101608276367,0.006001472473144531,0.008944272994995117,0.41657090187072754,1,0,0,25
Hamming,40,192,3,normal,0.11151528358459473,0.08151102066040039,0.015002250671386719,0.0050122737884521484,0.010000944137573242,0.4160630702972412,0,26,0,0
Hamming,40,192,3,anomalous,0.11151528358459473,0.08151102066040039,0.015002250671386719,0.0050122737884521484,0.009003877639770508,0.42044806480407715,1,0,0,25
Hamming,40,192,4,normal,0.11402487754821777,0.0830082893371582,0.015014410018920898,0.006000041961669922,0.008995771408081055,0.410261869430542,0,26,0,0
Hamming,40,192,4,anomalous,0.11402487754821777,0.0830082893371582,0.015014410018920898,0.006000041961669922,0.010006427764892578,0.4168059825897217,1,0,0,25
Hamming,40,192,5,normal,0.1406538486480713,0.10954499244689941,0.015003204345703125,0.006001472473144531,0.009002208709716797,0.4150583744049072,0,26,0,0
Hamming,40,192,5,anomalous,0.1406538486480713,0.10954499244689941,0.015003204345703125,0.006001472473144531,0.009153366088867188,0.41907691955566406,1,0,0,25
Hamming,40,192,6,normal,0.1110537052154541,0.07902884483337402,0.015003204345703125,0.006017208099365234,0.009001970291137695,0.4201231002807617,0,26,0,0
Hamming,40,192,6,anomalous,0.1110537052154541,0.07902884483337402,0.015003204345703125,0.006017208099365234,0.009008407592773438,0.42570066452026367,1,0,0,25
Hamming,40,192,7,normal,0.11002469062805176,0.07988619804382324,0.015004158020019531,0.004987001419067383,0.011998653411865234,0.4170725345611572,0,26,0,0
Hamming,40,192,7,anomalous,0.11002469062805176,0.07988619804382324,0.015004158020019531,0.004987001419067383,0.009004831314086914,0.4179849624633789,1,0,0,25
Hamming,40,192,8,normal,0.11302995681762695,0.08102130889892578,0.015013933181762695,0.00600123405456543,0.009015083312988281,0.41658520698547363,0,26,0,0
Hamming,40,192,8,anomalous,0.11302995681762695,0.08102130889892578,0.015013933181762695,0.00600123405456543,0.009001970291137695,0.41912269592285156,1,0,0,25
Hamming,40,192,9,normal,0.11251211166381836,0.08101963996887207,0.015001296997070312,0.005505561828613281,0.009002447128295898,0.4506254196166992,0,26,0,0
Hamming,40,192,9,anomalous,0.11251211166381836,0.08101963996887207,0.015001296997070312,0.005505561828613281,0.00900411605834961,0.4312002658843994,1,0,0,25
Hamming,40,192,10,normal,0.12035989761352539,0.08835935592651367,0.01599884033203125,0.005999565124511719,0.010002613067626953,0.42524027824401855,0,26,0,0
Hamming,40,192,10,anomalous,0.12035989761352539,0.08835935592651367,0.01599884033203125,0.005999565124511719,0.009479761123657227,0.4349527359008789,1,0,0,25
Hamming,45,192,1,normal,0.12001419067382812,0.08801841735839844,0.015017271041870117,0.0059893131256103516,0.014161348342895508,0.464275598526001,0,26,0,0
Hamming,45,192,1,anomalous,0.12001419067382812,0.08801841735839844,0.015017271041870117,0.0059893131256103516,0.010004758834838867,0.4816405773162842,1,0,0,25
Hamming,45,192,2,normal,0.11629486083984375,0.0840301513671875,0.015004158020019531,0.006001710891723633,0.010990619659423828,0.46323704719543457,0,26,0,0
Hamming,45,192,2,anomalous,0.11629486083984375,0.0840301513671875,0.015004158020019531,0.006001710891723633,0.011002779006958008,0.4750349521636963,1,0,0,25
Hamming,45,192,3,normal,0.13255620002746582,0.09839868545532227,0.01699090003967285,0.006000041961669922,0.009987592697143555,0.4717123508453369,0,26,0,0
Hamming,45,192,3,anomalous,0.13255620002746582,0.09839868545532227,0.01699090003967285,0.006000041961669922,0.010011911392211914,0.48295092582702637,1,0,0,25
Hamming,45,192,4,normal,0.12818074226379395,0.09403300285339355,0.015143632888793945,0.007002592086791992,0.011001110076904297,0.4727139472961426,0,26,0,0
Hamming,45,192,4,anomalous,0.12818074226379395,0.09403300285339355,0.015143632888793945,0.007002592086791992,0.01100301742553711,0.47132110595703125,1,0,0,25
Hamming,45,192,5,normal,0.15217900276184082,0.11697769165039062,0.01619744300842285,0.006000518798828125,0.010033130645751953,0.4626479148864746,0,26,0,0
Hamming,45,192,5,anomalous,0.15217900276184082,0.11697769165039062,0.01619744300842285,0.006000518798828125,0.010008811950683594,0.4697420597076416,1,0,0,25
Hamming,45,192,6,normal,0.12003087997436523,0.08703374862670898,0.015002965927124023,0.006000518798828125,0.010001897811889648,0.46887993812561035,0,26,0,0
Hamming,45,192,6,anomalous,0.12003087997436523,0.08703374862670898,0.015002965927124023,0.006000518798828125,0.011002779006958008,0.46382737159729004,1,0,0,25
Hamming,45,192,7,normal,0.11902666091918945,0.08601975440979004,0.015001773834228516,0.007003068923950195,0.00999593734741211,0.46129775047302246,0,26,0,0
Hamming,45,192,7,anomalous,0.11902666091918945,0.08601975440979004,0.015001773834228516,0.007003068923950195,0.010003089904785156,0.4578685760498047,1,0,0,25
Hamming,45,192,8,normal,0.1200098991394043,0.0860147476196289,0.01500391960144043,0.007001161575317383,0.010002613067626953,0.45798778533935547,0,26,0,0
Hamming,45,192,8,anomalous,0.1200098991394043,0.0860147476196289,0.01500391960144043,0.007001161575317383,0.009996891021728516,0.4661073684692383,1,0,0,25
Hamming,45,192,9,normal,0.1271357536315918,0.09457898139953613,0.015019655227661133,0.006536960601806641,0.011001825332641602,0.45860743522644043,0,26,0,0
Hamming,45,192,9,anomalous,0.1271357536315918,0.09457898139953613,0.015019655227661133,0.006536960601806641,0.010003328323364258,0.4608795642852783,1,0,0,25
Hamming,45,192,10,normal,0.1200258731842041,0.08801937103271484,0.015003204345703125,0.006001472473144531,0.010152578353881836,0.45653700828552246,0,26,0,0
Hamming,45,192,10,anomalous,0.1200258731842041,0.08801937103271484,0.015003204345703125,0.006001472473144531,0.010004997253417969,0.47128915786743164,1,0,0,25
Hamming,50,192,1,normal,0.12303328514099121,0.08802032470703125,0.015004158020019531,0.007000923156738281,0.014002084732055664,0.49746179580688477,0,26,0,0
Hamming,50,192,1,anomalous,0.12303328514099121,0.08802032470703125,0.015004158020019531,0.007000923156738281,0.012550830841064453,0.49881720542907715,1,0,0,25
Hamming,50,192,2,normal,0.11916851997375488,0.08515596389770508,0.016008377075195312,0.006001472473144531,0.011989355087280273,0.5004119873046875,0,26,0,0
Hamming,50,192,2,anomalous,0.11916851997375488,0.08515596389770508,0.016008377075195312,0.006001472473144531,0.012002706527709961,0.502211332321167,1,0,0,25
Hamming,50,192,3,normal,0.15655255317687988,0.12002158164978027,0.016016006469726562,0.007000923156738281,0.010988473892211914,0.5012860298156738,0,26,0,0
Hamming,50,192,3,anomalous,0.15655255317687988,0.12002158164978027,0.016016006469726562,0.007000923156738281,0.011008024215698242,0.5012667179107666,1,0,0,25
Hamming,50,192,4,normal,0.11918258666992188,0.08517837524414062,0.015990257263183594,0.006014823913574219,0.012003660202026367,0.5019137859344482,0,26,0,0
Hamming,50,192,4,anomalous,0.11918258666992188,0.08517837524414062,0.015990257263183594,0.006014823913574219,0.012014627456665039,0.5165128707885742,1,0,0,25
Hamming,50,192,5,normal,0.12602758407592773,0.09002828598022461,0.01700901985168457,0.006987810134887695,0.010996341705322266,0.4984893798828125,0,26,0,0
Hamming,50,192,5,anomalous,0.12602758407592773,0.09002828598022461,0.01700901985168457,0.006987810134887695,0.011002540588378906,0.5350112915039062,6,0,0,20
Hamming,50,192,6,normal,0.14042282104492188,0.10538744926452637,0.016022920608520508,0.007010698318481445,0.012002944946289062,0.5007178783416748,0,26,0,0
Hamming,50,192,6,anomalous,0.14042282104492188,0.10538744926452637,0.016022920608520508,0.007010698318481445,0.011102437973022461,0.504080057144165,6,0,0,20
Hamming,50,192,7,normal,0.12003564834594727,0.08601164817810059,0.015005111694335938,0.007012367248535156,0.01122736930847168,0.4947071075439453,0,26,0,0
Hamming,50,192,7,anomalous,0.12003564834594727,0.08601164817810059,0.015005111694335938,0.007012367248535156,0.0110015869140625,0.49427127838134766,6,0,0,20
Hamming,50,192,8,normal,0.11971616744995117,0.08555006980895996,0.015003442764282227,0.0069887638092041016,0.010448455810546875,0.48931431770324707,0,26,0,0
Hamming,50,192,8,anomalous,0.11971616744995117,0.08555006980895996,0.015003442764282227,0.0069887638092041016,0.010997772216796875,0.495011568069458,9,0,0,17
Hamming,50,192,9,normal,0.12116646766662598,0.08703374862670898,0.015003204345703125,0.007136821746826172,0.012001276016235352,0.5026717185974121,0,26,0,0
Hamming,50,192,9,anomalous,0.12116646766662598,0.08703374862670898,0.015003204345703125,0.007136821746826172,0.01200246810913086,0.49582815170288086,9,0,0,17
Hamming,50,192,10,normal,0.12202596664428711,0.08801770210266113,0.015002965927124023,0.007001638412475586,0.012001514434814453,0.5049905776977539,0,26,0,0
Hamming,50,192,10,anomalous,0.12202596664428711,0.08801770210266113,0.015002965927124023,0.007001638412475586,0.012003183364868164,0.5010871887207031,9,0,0,17
Hamming,5,336,1,normal,0.04873204231262207,0.038466453552246094,0.007005453109741211,0.00225830078125,0.0019998550415039062,0.06198835372924805,0,15,0,0
Hamming,5,336,1,anomalous,0.04873204231262207,0.038466453552246094,0.007005453109741211,0.00225830078125,0.0030012130737304688,0.06100153923034668,0,0,0,15
Hamming,5,336,2,normal,0.04700946807861328,0.03600883483886719,0.00799560546875,0.0010056495666503906,0.0030059814453125,0.058011531829833984,0,15,0,0
Hamming,5,336,2,anomalous,0.04700946807861328,0.03600883483886719,0.00799560546875,0.0010056495666503906,0.0029997825622558594,0.06004834175109863,0,0,0,15
Hamming,5,336,3,normal,0.04801034927368164,0.03701376914978027,0.007001161575317383,0.0020003318786621094,0.0029997825622558594,0.05700874328613281,0,15,0,0
Hamming,5,336,3,anomalous,0.04801034927368164,0.03701376914978027,0.007001161575317383,0.0020003318786621094,0.002000570297241211,0.0627295970916748,0,0,0,15
Hamming,5,336,4,normal,0.04999685287475586,0.03899407386779785,0.007001399993896484,0.0020003318786621094,0.002000093460083008,0.05802011489868164,0,15,0,0
Hamming,5,336,4,anomalous,0.04999685287475586,0.03899407386779785,0.007001399993896484,0.0020003318786621094,0.0030040740966796875,0.0619966983795166,0,0,0,15
Hamming,5,336,5,normal,0.04700016975402832,0.03701424598693848,0.007001638412475586,0.0019898414611816406,0.0020003318786621094,0.060807228088378906,0,15,0,0
Hamming,5,336,5,anomalous,0.04700016975402832,0.03701424598693848,0.007001638412475586,0.0019898414611816406,0.002000093460083008,0.05901217460632324,0,0,0,15
Hamming,5,336,6,normal,0.04803586006164551,0.03802800178527832,0.007001638412475586,0.0010001659393310547,0.0020008087158203125,0.060004472732543945,0,15,0,0
Hamming,5,336,6,anomalous,0.04803586006164551,0.03802800178527832,0.007001638412475586,0.0010001659393310547,0.0020003318786621094,0.06351900100708008,0,0,0,15
Hamming,5,336,7,normal,0.048009395599365234,0.037007808685302734,0.007001638412475586,0.0019948482513427734,0.0010066032409667969,0.06017756462097168,0,15,0,0
Hamming,5,336,7,anomalous,0.048009395599365234,0.037007808685302734,0.007001638412475586,0.0019948482513427734,0.0020003318786621094,0.06598806381225586,0,0,0,15
Hamming,5,336,8,normal,0.04799795150756836,0.03700113296508789,0.008001565933227539,0.0010001659393310547,0.0020003318786621094,0.06100797653198242,0,15,0,0
Hamming,5,336,8,anomalous,0.04799795150756836,0.03700113296508789,0.008001565933227539,0.0010001659393310547,0.002988576889038086,0.058025360107421875,0,0,0,15
Hamming,5,336,9,normal,0.04901003837585449,0.03900408744812012,0.0070056915283203125,0.0010006427764892578,0.0019941329956054688,0.05878329277038574,0,15,0,0
Hamming,5,336,9,anomalous,0.04901003837585449,0.03900408744812012,0.0070056915283203125,0.0010006427764892578,0.001998424530029297,0.06214594841003418,0,0,0,15
Hamming,5,336,10,normal,0.0480046272277832,0.03800702095031738,0.007096290588378906,0.0019004344940185547,0.0020003318786621094,0.05975031852722168,0,15,0,0
Hamming,5,336,10,anomalous,0.0480046272277832,0.03800702095031738,0.007096290588378906,0.0019004344940185547,0.0020012855529785156,0.06400060653686523,0,0,0,15
Hamming,10,336,1,normal,0.05300188064575195,0.0400083065032959,0.00707554817199707,0.002916574478149414,0.0032355785369873047,0.07738113403320312,0,15,0,0
Hamming,10,336,1,anomalous,0.05300188064575195,0.0400083065032959,0.00707554817199707,0.002916574478149414,0.004007816314697266,0.08301115036010742,1,0,0,14
Hamming,10,336,2,normal,0.0770106315612793,0.06501603126525879,0.006989479064941406,0.0020058155059814453,0.0030183792114257812,0.07305049896240234,0,15,0,0
Hamming,10,336,2,anomalous,0.0770106315612793,0.06501603126525879,0.006989479064941406,0.0020058155059814453,0.0030007362365722656,0.07714080810546875,1,0,0,14
Hamming,10,336,3,normal,0.05124354362487793,0.038545846939086914,0.006708860397338867,0.00298309326171875,0.003298521041870117,0.0801386833190918,0,15,0,0
Hamming,10,336,3,anomalous,0.05124354362487793,0.038545846939086914,0.006708860397338867,0.00298309326171875,0.004007101058959961,0.07953667640686035,1,0,0,14
Hamming,10,336,4,normal,0.05199837684631348,0.04001903533935547,0.006988525390625,0.002000570297241211,0.0030062198638916016,0.0836799144744873,0,15,0,0
Hamming,10,336,4,anomalous,0.05199837684631348,0.04001903533935547,0.006988525390625,0.002000570297241211,0.003002166748046875,0.07802438735961914,1,0,0,14
Hamming,10,336,5,normal,0.05202150344848633,0.039023399353027344,0.007003068923950195,0.002000570297241211,0.003000974655151367,0.09554433822631836,0,15,0,0
Hamming,10,336,5,anomalous,0.05202150344848633,0.039023399353027344,0.007003068923950195,0.002000570297241211,0.003000974655151367,0.08115315437316895,1,0,0,14
Hamming,10,336,6,normal,0.051157474517822266,0.03912925720214844,0.0070285797119140625,0.001991748809814453,0.0029904842376708984,0.08025884628295898,0,15,0,0
Hamming,10,336,6,anomalous,0.051157474517822266,0.03912925720214844,0.0070285797119140625,0.001991748809814453,0.004007101058959961,0.08088040351867676,1,0,0,14
Hamming,10,336,7,normal,0.0530087947845459,0.041008710861206055,0.007000923156738281,0.002000093460083008,0.0040073394775390625,0.08002400398254395,0,15,0,0
Hamming,10,336,7,anomalous,0.0530087947845459,0.041008710861206055,0.007000923156738281,0.002000093460083008,0.003999948501586914,0.08339715003967285,1,0,0,14
Hamming,10,336,8,normal,0.054010868072509766,0.042016029357910156,0.007001638412475586,0.002005338668823242,0.0040073394775390625,0.07939887046813965,0,15,0,0
Hamming,10,336,8,anomalous,0.054010868072509766,0.042016029357910156,0.007001638412475586,0.002005338668823242,0.00301361083984375,0.08217096328735352,1,0,0,14
Hamming,10,336,9,normal,0.05700850486755371,0.04397082328796387,0.008008718490600586,0.002000570297241211,0.003007173538208008,0.08206605911254883,0,15,0,0
Hamming,10,336,9,anomalous,0.05700850486755371,0.04397082328796387,0.008008718490600586,0.002000570297241211,0.0030007362365722656,0.08033108711242676,1,0,0,14
Hamming,10,336,10,normal,0.05500388145446777,0.04097604751586914,0.008008480072021484,0.003000497817993164,0.0030014514923095703,0.08312106132507324,0,15,0,0
Hamming,10,336,10,anomalous,0.05500388145446777,0.04097604751586914,0.008008480072021484,0.003000497817993164,0.003003358840942383,0.08300113677978516,1,0,0,14
Hamming,15,336,1,normal,0.061025142669677734,0.04602217674255371,0.00800180435180664,0.002994060516357422,0.00500178337097168,0.10336446762084961,0,15,0,0
Hamming,15,336,1,anomalous,0.061025142669677734,0.04602217674255371,0.00800180435180664,0.002994060516357422,0.00455927848815918,0.10003018379211426,15,0,0,0
Hamming,15,336,2,normal,0.056131601333618164,0.042134761810302734,0.007996320724487305,0.001999378204345703,0.005953073501586914,0.10322260856628418,0,15,0,0
Hamming,15,336,2,anomalous,0.056131601333618164,0.042134761810302734,0.007996320724487305,0.001999378204345703,0.004000663757324219,0.10193133354187012,15,0,0,0
Hamming,15,336,3,normal,0.057004451751708984,0.04401564598083496,0.007002353668212891,0.0019936561584472656,0.005001544952392578,0.10204958915710449,0,15,0,0
Hamming,15,336,3,anomalous,0.057004451751708984,0.04401564598083496,0.007002353668212891,0.0019936561584472656,0.0039997100830078125,0.10201025009155273,15,0,0,0
Hamming,15,336,4,normal,0.055513858795166016,0.04201078414916992,0.0074961185455322266,0.0030074119567871094,0.003999471664428711,0.11240983009338379,0,15,0,0
Hamming,15,336,4,anomalous,0.055513858795166016,0.04201078414916992,0.0074961185455322266,0.0030074119567871094,0.004000663757324219,0.1030125617980957,15,0,0,0
Hamming,15,336,5,normal,0.06101274490356445,0.04601335525512695,0.007989168167114258,0.0030007362365722656,0.004001140594482422,0.10101580619812012,0,15,0,0
Hamming,15,336,5,anomalous,0.06101274490356445,0.04601335525512695,0.007989168167114258,0.0030007362365722656,0.004006385803222656,0.1163034439086914,15,0,0,0
Hamming,15,336,6,normal,0.05723094940185547,0.04223299026489258,0.006995439529418945,0.0030069351196289062,0.004000425338745117,0.10034322738647461,0,15,0,0
Hamming,15,336,6,anomalous,0.05723094940185547,0.04223299026489258,0.006995439529418945,0.0030069351196289062,0.00500798225402832,0.10234665870666504,15,0,0,0
Hamming,15,336,7,normal,0.056176185607910156,0.04317355155944824,0.007001638412475586,0.002000570297241211,0.006009817123413086,0.10104250907897949,0,15,0,0
Hamming,15,336,7,anomalous,0.056176185607910156,0.04317355155944824,0.007001638412475586,0.002000570297241211,0.004001140594482422,0.10701704025268555,15,0,0,0
Hamming,15,336,8,normal,0.05803084373474121,0.04502224922180176,0.007000923156738281,0.0029990673065185547,0.00500178337097168,0.10010552406311035,0,15,0,0
Hamming,15,336,8,anomalous,0.05803084373474121,0.04502224922180176,0.007000923156738281,0.0029990673065185547,0.0040056705474853516,0.10373067855834961,15,0,0,0
Hamming,15,336,9,normal,0.056011199951171875,0.04200291633605957,0.008008956909179688,0.001998424530029297,0.004000186920166016,0.10012221336364746,0,15,0,0
Hamming,15,336,9,anomalous,0.056011199951171875,0.04200291633605957,0.008008956909179688,0.001998424530029297,0.004000663757324219,0.10294389724731445,15,0,0,0
Hamming,15,336,10,normal,0.056998491287231445,0.04299640655517578,0.008002042770385742,0.002000570297241211,0.0040013790130615234,0.10203146934509277,0,15,0,0
Hamming,15,336,10,anomalous,0.056998491287231445,0.04299640655517578,0.008002042770385742,0.002000570297241211,0.004007101058959961,0.10237979888916016,15,0,0,0
Hamming,20,336,1,normal,0.05999755859375,0.045006513595581055,0.007001399993896484,0.003000497817993164,0.004996776580810547,0.12663006782531738,0,15,0,0
Hamming,20,336,1,anomalous,0.05999755859375,0.045006513595581055,0.007001399993896484,0.003000497817993164,0.006144285202026367,0.12324929237365723,15,0,0,0
Hamming,20,336,2,normal,0.06102561950683594,0.046022891998291016,0.0069959163665771484,0.0030062198638916016,0.005043983459472656,0.12603187561035156,0,15,0,0
Hamming,20,336,2,anomalous,0.06102561950683594,0.046022891998291016,0.0069959163665771484,0.0030062198638916016,0.005001544952392578,0.1330418586730957,15,0,0,0
Hamming,20,336,3,normal,0.06602931022644043,0.05002427101135254,0.008002758026123047,0.002000570297241211,0.005001544952392578,0.12339591979980469,0,15,0,0
Hamming,20,336,3,anomalous,0.06602931022644043,0.05002427101135254,0.008002758026123047,0.002000570297241211,0.00600123405456543,0.12645721435546875,15,0,0,0
Hamming,20,336,4,normal,0.06403374671936035,0.04700303077697754,0.007996320724487305,0.003006458282470703,0.0059986114501953125,0.1281590461730957,0,15,0,0
Hamming,20,336,4,anomalous,0.06403374671936035,0.04700303077697754,0.007996320724487305,0.003006458282470703,0.00500178337097168,0.12920165061950684,15,0,0,0
Hamming,20,336,5,normal,0.06347084045410156,0.049454689025878906,0.006997585296630859,0.0030057430267333984,0.0050013065338134766,0.11938953399658203,0,15,0,0
Hamming,20,336,5,anomalous,0.06347084045410156,0.049454689025878906,0.006997585296630859,0.0030057430267333984,0.0050013065338134766,0.12929391860961914,15,0,0,0
Hamming,20,336,6,normal,0.06302595138549805,0.04702401161193848,0.008001327514648438,0.003000974655151367,0.0050008296966552734,0.12349987030029297,0,15,0,0
Hamming,20,336,6,anomalous,0.06302595138549805,0.04702401161193848,0.008001327514648438,0.003000974655151367,0.006041288375854492,0.12342095375061035,15,0,0,0
Hamming,20,336,7,normal,0.07401490211486816,0.05801677703857422,0.007999658584594727,0.0029990673065185547,0.0050199031829833984,0.13002967834472656,0,15,0,0
Hamming,20,336,7,anomalous,0.07401490211486816,0.05801677703857422,0.007999658584594727,0.0029990673065185547,0.006003141403198242,0.1270303726196289,15,0,0,0
Hamming,20,336,8,normal,0.07401657104492188,0.05801272392272949,0.00800180435180664,0.003000497817993164,0.004999399185180664,0.1300342082977295,0,15,0,0
Hamming,20,336,8,anomalous,0.07401657104492188,0.05801272392272949,0.00800180435180664,0.003000497817993164,0.005007266998291016,0.12735390663146973,15,0,0,0
Hamming,20,336,9,normal,0.06303620338439941,0.04701828956604004,0.008013248443603516,0.0020003318786621094,0.00500178337097168,0.12320971488952637,0,15,0,0
Hamming,20,336,9,anomalous,0.06303620338439941,0.04701828956604004,0.008013248443603516,0.0020003318786621094,0.005999326705932617,0.13334941864013672,15,0,0,0
Hamming,20,336,10,normal,0.06255459785461426,0.047539472579956055,0.007008075714111328,0.0030007362365722656,0.005007743835449219,0.12620782852172852,0,15,0,0
Hamming,20,336,10,anomalous,0.06255459785461426,0.047539472579956055,0.007008075714111328,0.0030007362365722656,0.005209445953369141,0.1271827220916748,15,0,0,0
Hamming,25,336,1,normal,0.06500077247619629,0.04801177978515625,0.007997512817382812,0.003000974655151367,0.006001472473144531,0.15972137451171875,0,15,0,0
Hamming,25,336,1,anomalous,0.06500077247619629,0.04801177978515625,0.007997512817382812,0.003000974655151367,0.007001161575317383,0.14301037788391113,14,0,0,1
Hamming,25,336,2,normal,0.07010555267333984,0.05310416221618652,0.008001089096069336,0.003001689910888672,0.006002664566040039,0.14430904388427734,0,15,0,0
Hamming,25,336,2,anomalous,0.07010555267333984,0.05310416221618652,0.008001089096069336,0.003001689910888672,0.00600123405456543,0.14789819717407227,15,0,0,0
Hamming,25,336,3,normal,0.06836152076721191,0.050351619720458984,0.008013725280761719,0.0030014514923095703,0.006001472473144531,0.14425110816955566,0,15,0,0
Hamming,25,336,3,anomalous,0.06836152076721191,0.050351619720458984,0.008013725280761719,0.0030014514923095703,0.006001472473144531,0.14934229850769043,15,0,0,0
Hamming,25,336,4,normal,0.07102704048156738,0.05202317237854004,0.009007930755615234,0.003000497817993164,0.0070018768310546875,0.14804315567016602,0,15,0,0
Hamming,25,336,4,anomalous,0.07102704048156738,0.05202317237854004,0.009007930755615234,0.003000497817993164,0.005995750427246094,0.14834952354431152,15,0,0,0
Hamming,25,336,5,normal,0.06500792503356934,0.048021554946899414,0.007995843887329102,0.003000497817993164,0.007001638412475586,0.14519190788269043,0,15,0,0
Hamming,25,336,5,anomalous,0.06500792503356934,0.048021554946899414,0.007995843887329102,0.003000497817993164,0.005999326705932617,0.14539408683776855,15,0,0,0
Hamming,25,336,6,normal,0.06500744819641113,0.048017024993896484,0.007997512817382812,0.0020036697387695312,0.0070018768310546875,0.14403104782104492,0,15,0,0
Hamming,25,336,6,anomalous,0.06500744819641113,0.048017024993896484,0.007997512817382812,0.0020036697387695312,0.0059947967529296875,0.14818787574768066,15,0,0,0
Hamming,25,336,7,normal,0.06600046157836914,0.05000448226928711,0.008000612258911133,0.002000093460083008,0.006001710891723633,0.14421749114990234,0,15,0,0
Hamming,25,336,7,anomalous,0.06600046157836914,0.05000448226928711,0.008000612258911133,0.002000093460083008,0.007001161575317383,0.146026611328125,15,0,0,0
Hamming,25,336,8,normal,0.06437277793884277,0.04701495170593262,0.008008718490600586,0.003000497817993164,0.006000995635986328,0.143998384475708,0,15,0,0
Hamming,25,336,8,anomalous,0.06437277793884277,0.04701495170593262,0.008008718490600586,0.003000497817993164,0.008002281188964844,0.14502549171447754,15,0,0,0
Hamming,25,336,9,normal,0.06501364707946777,0.04800701141357422,0.008001565933227539,0.003000974655151367,0.006000995635986328,0.14317083358764648,0,15,0,0
Hamming,25,336,9,anomalous,0.06501364707946777,0.04800701141357422,0.008001565933227539,0.003000974655151367,0.007002592086791992,0.1430521011352539,15,0,0,0
Hamming,25,336,10,normal,0.06500840187072754,0.047014474868774414,0.008054733276367188,0.0029473304748535156,0.006001472473144531,0.14254355430603027,0,15,0,0
Hamming,25,336,10,anomalous,0.06500840187072754,0.047014474868774414,0.008054733276367188,0.0029473304748535156,0.006002187728881836,0.14449691772460938,15,0,0,0
Hamming,30,336,1,normal,0.07103347778320312,0.05203604698181152,0.007995367050170898,0.003007173538208008,0.00802469253540039,0.1622331142425537,0,15,0,0
Hamming,30,336,1,anomalous,0.07103347778320312,0.05203604698181152,0.007995367050170898,0.003007173538208008,0.0070018768310546875,0.16454243659973145,15,0,0,0
Hamming,30,336,2,normal,0.06929850578308105,0.050284624099731445,0.00800180435180664,0.002999544143676758,0.008008480072021484,0.16903209686279297,0,15,0,0
Hamming,30,336,2,anomalous,0.06929850578308105,0.050284624099731445,0.00800180435180664,0.002999544143676758,0.008002519607543945,0.17854022979736328,15,0,0,0
Hamming,30,336,3,normal,0.06842231750488281,0.050009727478027344,0.007999181747436523,0.0030002593994140625,0.0070018768310546875,0.1673126220703125,0,15,0,0
Hamming,30,336,3,anomalous,0.06842231750488281,0.050009727478027344,0.007999181747436523,0.0030002593994140625,0.007014274597167969,0.16191959381103516,15,0,0,0
Hamming,30,336,4,normal,0.06903219223022461,0.05101823806762695,0.008008003234863281,0.003003835678100586,0.008002519607543945,0.16716980934143066,0,15,0,0
Hamming,30,336,4,anomalous,0.06903219223022461,0.05101823806762695,0.008008003234863281,0.003003835678100586,0.008015632629394531,0.16503071784973145,15,0,0,0
Hamming,30,336,5,normal,0.07000184059143066,0.05000877380371094,0.00899648666381836,0.003000497817993164,0.008001565933227539,0.16314339637756348,0,15,0,0
Hamming,30,336,5,anomalous,0.07000184059143066,0.05000877380371094,0.00899648666381836,0.003000497817993164,0.007001399993896484,0.16458702087402344,15,0,0,0
Hamming,30,336,6,normal,0.07001471519470215,0.05000567436218262,0.009009122848510742,0.002998828887939453,0.007001638412475586,0.16505765914916992,0,15,0,0
Hamming,30,336,6,anomalous,0.07001471519470215,0.05000567436218262,0.009009122848510742,0.002998828887939453,0.007999420166015625,0.16945171356201172,15,0,0,0
Hamming,30,336,7,normal,0.07302165031433105,0.055002689361572266,0.008010387420654297,0.003001689910888672,0.007001399993896484,0.16820764541625977,0,15,0,0
Hamming,30,336,7,anomalous,0.07302165031433105,0.055002689361572266,0.008010387420654297,0.003001689910888672,0.007996320724487305,0.1623520851135254,15,0,0,0
Hamming,30,336,8,normal,0.06701350212097168,0.0490107536315918,0.00800633430480957,0.0030007362365722656,0.00700068473815918,0.16602492332458496,0,15,0,0
Hamming,30,336,8,anomalous,0.06701350212097168,0.0490107536315918,0.00800633430480957,0.0030007362365722656,0.0070018768310546875,0.15915894508361816,15,0,0,0
