detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2predict,tp,tn,fp,fn
Clark,20,24,9,normal,1.1441950798034668,0.27708005905151367,0,173,37,0
Clark,20,24,9,anomalous,1.1441950798034668,0.2915048599243164,52,0,0,158
Clark,20,24,10,normal,1.1829121112823486,0.28078198432922363,0,170,40,0
Clark,20,24,10,anomalous,1.1829121112823486,0.28718018531799316,53,0,0,157
Clark,25,24,1,normal,1.3285460472106934,0.321364164352417,0,206,4,0
Clark,25,24,1,anomalous,1.3285460472106934,0.3333249092102051,7,0,0,203
Clark,25,24,2,normal,1.2971808910369873,0.318134069442749,0,206,4,0
Clark,25,24,2,anomalous,1.2971808910369873,0.3332242965698242,19,0,0,191
Clark,25,24,3,normal,1.2988908290863037,0.3236050605773926,0,203,7,0
Clark,25,24,3,anomalous,1.2988908290863037,0.3267521858215332,23,0,0,187
Clark,25,24,4,normal,1.2973101139068604,0.32083702087402344,0,200,10,0
Clark,25,24,4,anomalous,1.2973101139068604,0.33359479904174805,25,0,0,185
Clark,25,24,5,normal,1.2939820289611816,0.31870508193969727,0,197,13,0
Clark,25,24,5,anomalous,1.2939820289611816,0.32668280601501465,28,0,0,182
Clark,25,24,6,normal,1.294402837753296,0.3221700191497803,0,194,16,0
Clark,25,24,6,anomalous,1.294402837753296,0.3322160243988037,33,0,0,177
Clark,25,24,7,normal,1.3053209781646729,0.32285284996032715,0,190,20,0
Clark,25,24,7,anomalous,1.3053209781646729,0.32776308059692383,35,0,0,175
Clark,25,24,8,normal,1.3246159553527832,0.3137779235839844,0,188,22,0
Clark,25,24,8,anomalous,1.3246159553527832,0.3335580825805664,36,0,0,174
Clark,25,24,9,normal,1.3046422004699707,0.3206441402435303,0,186,24,0
Clark,25,24,9,anomalous,1.3046422004699707,0.3489108085632324,36,0,0,174
Clark,25,24,10,normal,1.3065710067749023,0.3186061382293701,0,184,26,0
Clark,25,24,10,anomalous,1.3065710067749023,0.32759714126586914,36,0,0,174
Clark,30,24,1,normal,1.4526948928833008,0.35338687896728516,0,204,6,0
Clark,30,24,1,anomalous,1.4526948928833008,0.36308789253234863,7,0,0,203
Clark,30,24,2,normal,1.4373366832733154,0.3485748767852783,0,198,12,0
Clark,30,24,2,anomalous,1.4373366832733154,0.3693728446960449,15,0,0,195
Clark,30,24,3,normal,1.4508848190307617,0.35861992835998535,0,193,17,0
Clark,30,24,3,anomalous,1.4508848190307617,0.3636908531188965,18,0,0,192
Clark,30,24,4,normal,1.4373400211334229,0.3561680316925049,0,193,17,0
Clark,30,24,4,anomalous,1.4373400211334229,0.36150097846984863,23,0,0,187
Clark,30,24,5,normal,1.4443590641021729,0.35707783699035645,0,192,18,0
Clark,30,24,5,anomalous,1.4443590641021729,0.36392903327941895,23,0,0,187
Clark,30,24,6,normal,1.450556993484497,0.356090784072876,0,183,27,0
Clark,30,24,6,anomalous,1.450556993484497,0.36469602584838867,35,0,0,175
Clark,30,24,7,normal,1.4438698291778564,0.3550608158111572,0,181,29,0
Clark,30,24,7,anomalous,1.4438698291778564,0.3668789863586426,44,0,0,166
Clark,30,24,8,normal,1.4281291961669922,0.364393949508667,0,171,39,0
Clark,30,24,8,anomalous,1.4281291961669922,0.36355090141296387,49,0,0,161
Clark,30,24,9,normal,1.4384338855743408,0.3495180606842041,0,170,40,0
Clark,30,24,9,anomalous,1.4384338855743408,0.3668849468231201,51,0,0,159
Clark,30,24,10,normal,1.4632761478424072,0.35671305656433105,0,167,43,0
Clark,30,24,10,anomalous,1.4632761478424072,0.37030482292175293,54,0,0,156
Clark,35,24,1,normal,1.5986559391021729,0.3791182041168213,0,205,5,0
Clark,35,24,1,anomalous,1.5986559391021729,0.39933204650878906,9,0,0,201
Clark,35,24,2,normal,1.5794470310211182,0.39162683486938477,0,205,5,0
Clark,35,24,2,anomalous,1.5794470310211182,0.3989579677581787,12,0,0,198
Clark,35,24,3,normal,1.5808382034301758,0.39333605766296387,0,203,7,0
Clark,35,24,3,anomalous,1.5808382034301758,0.4100959300994873,15,0,0,195
Clark,35,24,4,normal,1.595085859298706,0.3902280330657959,0,200,10,0
Clark,35,24,4,anomalous,1.595085859298706,0.4148428440093994,19,0,0,191
Clark,35,24,5,normal,1.6034748554229736,0.387540340423584,0,196,14,0
Clark,35,24,5,anomalous,1.6034748554229736,0.39887475967407227,21,0,0,189
Clark,35,24,6,normal,1.6228070259094238,0.3870260715484619,0,193,17,0
Clark,35,24,6,anomalous,1.6228070259094238,0.4042501449584961,24,0,0,186
Clark,35,24,7,normal,1.5863139629364014,0.38411903381347656,0,191,19,0
Clark,35,24,7,anomalous,1.5863139629364014,0.40517401695251465,29,0,0,181
Clark,35,24,8,normal,1.5912930965423584,0.39009714126586914,0,188,22,0
Clark,35,24,8,anomalous,1.5912930965423584,0.40143299102783203,34,0,0,176
Clark,35,24,9,normal,1.5795960426330566,0.3911139965057373,0,186,24,0
Clark,35,24,9,anomalous,1.5795960426330566,0.41094303131103516,37,0,0,173
Clark,35,24,10,normal,1.5769867897033691,0.3880140781402588,0,185,25,0
Clark,35,24,10,anomalous,1.5769867897033691,0.39806103706359863,39,0,0,171
Clark,40,24,1,normal,1.716413974761963,0.421436071395874,0,202,8,0
Clark,40,24,1,anomalous,1.716413974761963,0.43291211128234863,8,0,0,202
Clark,40,24,2,normal,1.7196869850158691,0.4141709804534912,0,200,10,0
Clark,40,24,2,anomalous,1.7196869850158691,0.43779492378234863,17,0,0,193
Clark,40,24,3,normal,1.7385568618774414,0.43880796432495117,0,199,11,0
Clark,40,24,3,anomalous,1.7385568618774414,0.4511232376098633,21,0,0,189
Clark,40,24,4,normal,1.8068888187408447,0.43274927139282227,0,193,17,0
Clark,40,24,4,anomalous,1.8068888187408447,0.43660783767700195,24,0,0,186
Clark,40,24,5,normal,1.7277016639709473,0.4182572364807129,0,188,22,0
Clark,40,24,5,anomalous,1.7277016639709473,0.4363222122192383,29,0,0,181
Clark,40,24,6,normal,1.7124278545379639,0.42038989067077637,0,184,26,0
Clark,40,24,6,anomalous,1.7124278545379639,0.4386286735534668,31,0,0,179
Clark,40,24,7,normal,1.7343480587005615,0.43132615089416504,0,183,27,0
Clark,40,24,7,anomalous,1.7343480587005615,0.4344358444213867,32,0,0,178
Clark,40,24,8,normal,1.7443220615386963,0.4262981414794922,0,179,31,0
Clark,40,24,8,anomalous,1.7443220615386963,0.4346649646759033,34,0,0,176
Clark,40,24,9,normal,1.858957052230835,0.4336519241333008,0,175,35,0
Clark,40,24,9,anomalous,1.858957052230835,0.4656059741973877,40,0,0,170
Clark,40,24,10,normal,1.7585971355438232,0.42734408378601074,0,174,36,0
Clark,40,24,10,anomalous,1.7585971355438232,0.43413662910461426,44,0,0,166
Clark,45,24,1,normal,1.8962221145629883,0.4612131118774414,0,200,10,0
Clark,45,24,1,anomalous,1.8962221145629883,0.47782301902770996,7,0,0,203
Clark,45,24,2,normal,1.874912977218628,0.47476911544799805,0,193,17,0
Clark,45,24,2,anomalous,1.874912977218628,0.4710979461669922,13,0,0,197
Clark,45,24,3,normal,1.8868060111999512,0.4640672206878662,0,189,21,0
Clark,45,24,3,anomalous,1.8868060111999512,0.4686431884765625,15,0,0,195
Clark,45,24,4,normal,1.8871631622314453,0.4599921703338623,0,186,24,0
Clark,45,24,4,anomalous,1.8871631622314453,0.4793872833251953,21,0,0,189
Clark,45,24,5,normal,1.8959569931030273,0.45082807540893555,0,183,27,0
Clark,45,24,5,anomalous,1.8959569931030273,0.4774138927459717,24,0,0,186
Clark,45,24,6,normal,1.9004878997802734,0.4583427906036377,0,181,29,0
Clark,45,24,6,anomalous,1.9004878997802734,0.4889531135559082,32,0,0,178
Clark,45,24,7,normal,1.8653171062469482,0.46227407455444336,0,180,30,0
Clark,45,24,7,anomalous,1.8653171062469482,0.4786067008972168,39,0,0,171
Clark,45,24,8,normal,1.8578150272369385,0.4545152187347412,0,178,32,0
Clark,45,24,8,anomalous,1.8578150272369385,0.47794294357299805,42,0,0,168
Clark,45,24,9,normal,1.8645598888397217,0.4620039463043213,0,176,34,0
Clark,45,24,9,anomalous,1.8645598888397217,0.4708099365234375,42,0,0,168
Clark,45,24,10,normal,1.8795428276062012,0.46360015869140625,0,174,36,0
Clark,45,24,10,anomalous,1.8795428276062012,0.4734010696411133,48,0,0,162
Clark,50,24,1,normal,2.0210189819335938,0.5044143199920654,0,199,11,0
Clark,50,24,1,anomalous,2.0210189819335938,0.5177538394927979,9,0,0,201
Clark,50,24,2,normal,2.0421340465545654,0.5028641223907471,0,197,13,0
Clark,50,24,2,anomalous,2.0421340465545654,0.514214038848877,13,0,0,197
Clark,50,24,3,normal,2.034759283065796,0.4971010684967041,0,192,18,0
Clark,50,24,3,anomalous,2.034759283065796,0.5111496448516846,20,0,0,190
Clark,50,24,4,normal,2.010869026184082,0.4990673065185547,0,189,21,0
Clark,50,24,4,anomalous,2.010869026184082,0.5108661651611328,25,0,0,185
Clark,50,24,5,normal,2.0259928703308105,0.4937100410461426,0,183,27,0
Clark,50,24,5,anomalous,2.0259928703308105,0.5059342384338379,29,0,0,181
Clark,50,24,6,normal,2.0700900554656982,0.5028398036956787,0,181,29,0
Clark,50,24,6,anomalous,2.0700900554656982,0.5145878791809082,37,0,0,173
Clark,50,24,7,normal,2.0263640880584717,0.5160617828369141,0,180,30,0
Clark,50,24,7,anomalous,2.0263640880584717,0.5159471035003662,38,0,0,172
Clark,50,24,8,normal,2.087604284286499,0.5621600151062012,0,178,32,0
Clark,50,24,8,anomalous,2.087604284286499,0.5227351188659668,43,0,0,167
Clark,50,24,9,normal,2.0368080139160156,0.5039701461791992,0,175,35,0
Clark,50,24,9,anomalous,2.0368080139160156,0.5163440704345703,46,0,0,164
Clark,50,24,10,normal,2.024110794067383,0.5161068439483643,0,168,42,0
Clark,50,24,10,anomalous,2.024110794067383,0.5189118385314941,54,0,0,156
Clark,5,48,1,normal,0.3757777214050293,0.09209585189819336,0,105,0,0
Clark,5,48,1,anomalous,0.3757777214050293,0.0994868278503418,0,0,0,105
Clark,5,48,2,normal,0.3787682056427002,0.09272599220275879,0,105,0,0
Clark,5,48,2,anomalous,0.3787682056427002,0.09881711006164551,0,0,0,105
Clark,5,48,3,normal,0.38104987144470215,0.09669017791748047,0,105,0,0
Clark,5,48,3,anomalous,0.38104987144470215,0.09740304946899414,0,0,0,105
Clark,5,48,4,normal,0.3764190673828125,0.09181094169616699,0,105,0,0
Clark,5,48,4,anomalous,0.3764190673828125,0.09436702728271484,0,0,0,105
Clark,5,48,5,normal,0.37858104705810547,0.09292411804199219,0,105,0,0
Clark,5,48,5,anomalous,0.37858104705810547,0.09608602523803711,0,0,0,105
Clark,5,48,6,normal,0.37928009033203125,0.09248805046081543,0,105,0,0
Clark,5,48,6,anomalous,0.37928009033203125,0.0982809066772461,0,0,0,105
Clark,5,48,7,normal,0.3771369457244873,0.09817028045654297,0,98,7,0
Clark,5,48,7,anomalous,0.3771369457244873,0.10299015045166016,7,0,0,98
Clark,5,48,8,normal,0.37023162841796875,0.09632635116577148,0,98,7,0
Clark,5,48,8,anomalous,0.37023162841796875,0.09895801544189453,8,0,0,97
Clark,5,48,9,normal,0.37531208992004395,0.09464597702026367,0,97,8,0
Clark,5,48,9,anomalous,0.37531208992004395,0.09707164764404297,25,0,0,80
Clark,5,48,10,normal,0.3733701705932617,0.09206986427307129,0,96,9,0
Clark,5,48,10,anomalous,0.3733701705932617,0.0975029468536377,49,0,0,56
Clark,10,48,1,normal,0.4347538948059082,0.10678815841674805,0,103,2,0
Clark,10,48,1,anomalous,0.4347538948059082,0.12157392501831055,12,0,0,93
Clark,10,48,2,normal,0.4456202983856201,0.10756993293762207,0,102,3,0
Clark,10,48,2,anomalous,0.4456202983856201,0.11339974403381348,12,0,0,93
Clark,10,48,3,normal,0.43599891662597656,0.10553383827209473,0,101,4,0
Clark,10,48,3,anomalous,0.43599891662597656,0.11155319213867188,13,0,0,92
Clark,10,48,4,normal,0.43449974060058594,0.10777711868286133,0,101,4,0
Clark,10,48,4,anomalous,0.43449974060058594,0.11776208877563477,13,0,0,92
Clark,10,48,5,normal,0.43444085121154785,0.10737991333007812,0,101,4,0
Clark,10,48,5,anomalous,0.43444085121154785,0.11360907554626465,13,0,0,92
Clark,10,48,6,normal,0.4369211196899414,0.10759234428405762,0,100,5,0
Clark,10,48,6,anomalous,0.4369211196899414,0.11267685890197754,13,0,0,92
Clark,10,48,7,normal,0.44578099250793457,0.10638117790222168,0,100,5,0
Clark,10,48,7,anomalous,0.44578099250793457,0.11215424537658691,13,0,0,92
Clark,10,48,8,normal,0.44185686111450195,0.10674905776977539,0,98,7,0
Clark,10,48,8,anomalous,0.44185686111450195,0.1170191764831543,20,0,0,85
Clark,10,48,9,normal,0.43324995040893555,0.10795307159423828,0,97,8,0
Clark,10,48,9,anomalous,0.43324995040893555,0.12058520317077637,28,0,0,77
Clark,10,48,10,normal,0.44269299507141113,0.10807013511657715,0,97,8,0
Clark,10,48,10,anomalous,0.44269299507141113,0.11247897148132324,30,0,0,75
Clark,15,48,1,normal,0.5059199333190918,0.13389015197753906,0,103,2,0
Clark,15,48,1,anomalous,0.5059199333190918,0.13281011581420898,3,0,0,102
Clark,15,48,2,normal,0.5040581226348877,0.12854599952697754,0,102,3,0
Clark,15,48,2,anomalous,0.5040581226348877,0.12953710556030273,4,0,0,101
Clark,15,48,3,normal,0.5009171962738037,0.12672209739685059,0,102,3,0
Clark,15,48,3,anomalous,0.5009171962738037,0.13401508331298828,11,0,0,94
Clark,15,48,4,normal,0.5143089294433594,0.12582182884216309,0,101,4,0
Clark,15,48,4,anomalous,0.5143089294433594,0.1304149627685547,17,0,0,88
Clark,15,48,5,normal,0.5405991077423096,0.1387178897857666,0,101,4,0
Clark,15,48,5,anomalous,0.5405991077423096,0.13403987884521484,18,0,0,87
Clark,15,48,6,normal,0.5072669982910156,0.12574410438537598,0,98,7,0
Clark,15,48,6,anomalous,0.5072669982910156,0.1270771026611328,26,0,0,79
Clark,15,48,7,normal,0.5121572017669678,0.12043380737304688,0,97,8,0
Clark,15,48,7,anomalous,0.5121572017669678,0.13660097122192383,32,0,0,73
Clark,15,48,8,normal,0.5165057182312012,0.12421679496765137,0,97,8,0
Clark,15,48,8,anomalous,0.5165057182312012,0.12894988059997559,39,0,0,66
Clark,15,48,9,normal,0.5023107528686523,0.12472677230834961,0,94,11,0
Clark,15,48,9,anomalous,0.5023107528686523,0.13033699989318848,46,0,0,59
Clark,15,48,10,normal,0.504061222076416,0.12409710884094238,0,91,14,0
Clark,15,48,10,anomalous,0.504061222076416,0.12687206268310547,53,0,0,52
Clark,20,48,1,normal,0.5732159614562988,0.13699722290039062,0,104,1,0
Clark,20,48,1,anomalous,0.5732159614562988,0.1530468463897705,2,0,0,103
Clark,20,48,2,normal,0.5762512683868408,0.14577913284301758,0,104,1,0
Clark,20,48,2,anomalous,0.5762512683868408,0.14821720123291016,15,0,0,90
Clark,20,48,3,normal,0.5683231353759766,0.14333200454711914,0,101,4,0
Clark,20,48,3,anomalous,0.5683231353759766,0.14194607734680176,23,0,0,82
Clark,20,48,4,normal,0.5831048488616943,0.13702607154846191,0,101,4,0
Clark,20,48,4,anomalous,0.5831048488616943,0.14923310279846191,26,0,0,79
Clark,20,48,5,normal,0.5886228084564209,0.14202499389648438,0,98,7,0
Clark,20,48,5,anomalous,0.5886228084564209,0.15179705619812012,32,0,0,73
Clark,20,48,6,normal,0.5788669586181641,0.14171886444091797,0,98,7,0
Clark,20,48,6,anomalous,0.5788669586181641,0.1462242603302002,33,0,0,72
Clark,20,48,7,normal,0.5772311687469482,0.14228296279907227,0,95,10,0
Clark,20,48,7,anomalous,0.5772311687469482,0.14999890327453613,38,0,0,67
Clark,20,48,8,normal,0.5820019245147705,0.1422898769378662,0,93,12,0
Clark,20,48,8,anomalous,0.5820019245147705,0.14998197555541992,43,0,0,62
Clark,20,48,9,normal,0.5766949653625488,0.14263224601745605,0,93,12,0
Clark,20,48,9,anomalous,0.5766949653625488,0.1460578441619873,44,0,0,61
Clark,20,48,10,normal,0.5808811187744141,0.14173603057861328,0,93,12,0
Clark,20,48,10,anomalous,0.5808811187744141,0.15060114860534668,44,0,0,61
Clark,25,48,1,normal,0.6501808166503906,0.16203594207763672,0,104,1,0
Clark,25,48,1,anomalous,0.6501808166503906,0.16918706893920898,2,0,0,103
Clark,25,48,2,normal,0.6554880142211914,0.16074228286743164,0,104,1,0
Clark,25,48,2,anomalous,0.6554880142211914,0.17177510261535645,4,0,0,101
Clark,25,48,3,normal,0.6670448780059814,0.15488386154174805,0,103,2,0
Clark,25,48,3,anomalous,0.6670448780059814,0.1669008731842041,6,0,0,99
Clark,25,48,4,normal,0.6476490497589111,0.1572868824005127,0,103,2,0
Clark,25,48,4,anomalous,0.6476490497589111,0.16825485229492188,10,0,0,95
Clark,25,48,5,normal,0.6541590690612793,0.16116809844970703,0,103,2,0
Clark,25,48,5,anomalous,0.6541590690612793,0.1702890396118164,13,0,0,92
Clark,25,48,6,normal,0.6483960151672363,0.16056299209594727,0,102,3,0
Clark,25,48,6,anomalous,0.6483960151672363,0.17001605033874512,14,0,0,91
Clark,25,48,7,normal,0.6368808746337891,0.16140508651733398,0,99,6,0
Clark,25,48,7,anomalous,0.6368808746337891,0.16743183135986328,20,0,0,85
Clark,25,48,8,normal,0.6426718235015869,0.1583108901977539,0,99,6,0
Clark,25,48,8,anomalous,0.6426718235015869,0.16486811637878418,23,0,0,82
Clark,25,48,9,normal,0.6544668674468994,0.15506505966186523,0,96,9,0
Clark,25,48,9,anomalous,0.6544668674468994,0.16579198837280273,26,0,0,79
Clark,25,48,10,normal,0.6518740653991699,0.15468168258666992,0,95,10,0
Clark,25,48,10,anomalous,0.6518740653991699,0.16294193267822266,29,0,0,76
Clark,30,48,1,normal,0.7190577983856201,0.17186689376831055,0,104,1,0
Clark,30,48,1,anomalous,0.7190577983856201,0.1848287582397461,2,0,0,103
Clark,30,48,2,normal,0.7211868762969971,0.17921996116638184,0,104,1,0
Clark,30,48,2,anomalous,0.7211868762969971,0.1838822364807129,3,0,0,102
Clark,30,48,3,normal,0.7238481044769287,0.18191123008728027,0,101,4,0
Clark,30,48,3,anomalous,0.7238481044769287,0.18718814849853516,8,0,0,97
Clark,30,48,4,normal,0.7156741619110107,0.17855381965637207,0,101,4,0
Clark,30,48,4,anomalous,0.7156741619110107,0.1869831085205078,12,0,0,93
Clark,30,48,5,normal,0.7175261974334717,0.17137718200683594,0,99,6,0
Clark,30,48,5,anomalous,0.7175261974334717,0.189439058303833,14,0,0,91
Clark,30,48,6,normal,0.7307069301605225,0.17930388450622559,0,97,8,0
Clark,30,48,6,anomalous,0.7307069301605225,0.1865980625152588,19,0,0,86
Clark,30,48,7,normal,0.7149009704589844,0.1741199493408203,0,95,10,0
Clark,30,48,7,anomalous,0.7149009704589844,0.19196367263793945,26,0,0,79
Clark,30,48,8,normal,0.7217798233032227,0.18044495582580566,0,94,11,0
Clark,30,48,8,anomalous,0.7217798233032227,0.1874990463256836,31,0,0,74
Clark,30,48,9,normal,0.734705924987793,0.17821502685546875,0,91,14,0
Clark,30,48,9,anomalous,0.734705924987793,0.18562030792236328,33,0,0,72
Clark,30,48,10,normal,0.7216730117797852,0.18289899826049805,0,89,16,0
Clark,30,48,10,anomalous,0.7216730117797852,0.18572211265563965,37,0,0,68
Clark,35,48,1,normal,0.7922079563140869,0.19867801666259766,0,101,4,0
Clark,35,48,1,anomalous,0.7922079563140869,0.20471811294555664,2,0,0,103
Clark,35,48,2,normal,0.7981839179992676,0.19856595993041992,0,98,7,0
Clark,35,48,2,anomalous,0.7981839179992676,0.20550084114074707,7,0,0,98
Clark,35,48,3,normal,0.7906618118286133,0.19301080703735352,0,98,7,0
Clark,35,48,3,anomalous,0.7906618118286133,0.20376110076904297,8,0,0,97
Clark,35,48,4,normal,0.7903399467468262,0.18904995918273926,0,95,10,0
Clark,35,48,4,anomalous,0.7903399467468262,0.20361590385437012,14,0,0,91
Clark,35,48,5,normal,0.7942409515380859,0.19494104385375977,0,93,12,0
Clark,35,48,5,anomalous,0.7942409515380859,0.2033541202545166,18,0,0,87
Clark,35,48,6,normal,0.789802074432373,0.1934511661529541,0,92,13,0
Clark,35,48,6,anomalous,0.789802074432373,0.20377421379089355,25,0,0,80
Clark,35,48,7,normal,0.7821369171142578,0.19636893272399902,0,91,14,0
Clark,35,48,7,anomalous,0.7821369171142578,0.20332002639770508,25,0,0,80
Clark,35,48,8,normal,0.797539234161377,0.18854713439941406,0,90,15,0
Clark,35,48,8,anomalous,0.797539234161377,0.20425796508789062,29,0,0,76
Clark,35,48,9,normal,0.8008348941802979,0.18948602676391602,0,90,15,0
Clark,35,48,9,anomalous,0.8008348941802979,0.20074892044067383,31,0,0,74
Clark,35,48,10,normal,0.7964189052581787,0.19315505027770996,0,90,15,0
Clark,35,48,10,anomalous,0.7964189052581787,0.20651578903198242,34,0,0,71
Clark,40,48,1,normal,0.8657960891723633,0.21280574798583984,0,101,4,0
Clark,40,48,1,anomalous,0.8657960891723633,0.22147893905639648,6,0,0,99
Clark,40,48,2,normal,0.8663849830627441,0.21571707725524902,0,99,6,0
Clark,40,48,2,anomalous,0.8663849830627441,0.2211899757385254,9,0,0,96
Clark,40,48,3,normal,0.8668038845062256,0.2123711109161377,0,97,8,0
Clark,40,48,3,anomalous,0.8668038845062256,0.21945810317993164,10,0,0,95
Clark,40,48,4,normal,0.8834500312805176,0.21152496337890625,0,97,8,0
Clark,40,48,4,anomalous,0.8834500312805176,0.22003912925720215,13,0,0,92
Clark,40,48,5,normal,0.8824670314788818,0.21631407737731934,0,95,10,0
Clark,40,48,5,anomalous,0.8824670314788818,0.22279882431030273,17,0,0,88
Clark,40,48,6,normal,0.8782839775085449,0.21294116973876953,0,92,13,0
Clark,40,48,6,anomalous,0.8782839775085449,0.22304391860961914,19,0,0,86
Clark,40,48,7,normal,0.8711609840393066,0.21546697616577148,0,91,14,0
Clark,40,48,7,anomalous,0.8711609840393066,0.22262096405029297,22,0,0,83
Clark,40,48,8,normal,0.8735251426696777,0.21472978591918945,0,91,14,0
Clark,40,48,8,anomalous,0.8735251426696777,0.22055697441101074,22,0,0,83
Clark,40,48,9,normal,0.8809311389923096,0.2088618278503418,0,89,16,0
Clark,40,48,9,anomalous,0.8809311389923096,0.22513294219970703,28,0,0,77
Clark,40,48,10,normal,0.870211124420166,0.2182929515838623,0,85,20,0
Clark,40,48,10,anomalous,0.870211124420166,0.22454118728637695,34,0,0,71
Clark,45,48,1,normal,0.9395179748535156,0.23116493225097656,0,100,5,0
Clark,45,48,1,anomalous,0.9395179748535156,0.24112677574157715,5,0,0,100
Clark,45,48,2,normal,0.9522931575775146,0.23771405220031738,0,99,6,0
Clark,45,48,2,anomalous,0.9522931575775146,0.2411189079284668,6,0,0,99
Clark,45,48,3,normal,0.9559097290039062,0.23401808738708496,0,98,7,0
Clark,45,48,3,anomalous,0.9559097290039062,0.23819899559020996,7,0,0,98
Clark,45,48,4,normal,0.9682137966156006,0.23235201835632324,0,96,9,0
Clark,45,48,4,anomalous,0.9682137966156006,0.23747825622558594,16,0,0,89
Clark,45,48,5,normal,0.9582722187042236,0.23323702812194824,0,95,10,0
Clark,45,48,5,anomalous,0.9582722187042236,0.24132490158081055,19,0,0,86
Clark,45,48,6,normal,0.9441080093383789,0.23234987258911133,0,95,10,0
Clark,45,48,6,anomalous,0.9441080093383789,0.24109315872192383,19,0,0,86
Clark,45,48,7,normal,0.953761100769043,0.23351621627807617,0,94,11,0
Clark,45,48,7,anomalous,0.953761100769043,0.2413191795349121,20,0,0,85
Clark,45,48,8,normal,0.9449341297149658,0.22905683517456055,0,94,11,0
Clark,45,48,8,anomalous,0.9449341297149658,0.24091601371765137,21,0,0,84
Clark,45,48,9,normal,0.9438328742980957,0.24027609825134277,0,91,14,0
Clark,45,48,9,anomalous,0.9438328742980957,0.239501953125,23,0,0,82
Clark,45,48,10,normal,0.9365999698638916,0.22519516944885254,0,90,15,0
Clark,45,48,10,anomalous,0.9365999698638916,0.24020719528198242,24,0,0,81
Clark,50,48,1,normal,1.0121638774871826,0.24236297607421875,0,102,3,0
Clark,50,48,1,anomalous,1.0121638774871826,0.26216888427734375,2,0,0,103
Clark,50,48,2,normal,1.0236470699310303,0.24672484397888184,0,100,5,0
Clark,50,48,2,anomalous,1.0236470699310303,0.25955820083618164,6,0,0,99
Clark,50,48,3,normal,1.0092642307281494,0.253018856048584,0,99,6,0
Clark,50,48,3,anomalous,1.0092642307281494,0.25853610038757324,9,0,0,96
Clark,50,48,4,normal,1.0185410976409912,0.25133609771728516,0,99,6,0
Clark,50,48,4,anomalous,1.0185410976409912,0.26015424728393555,9,0,0,96
Clark,50,48,5,normal,1.0297799110412598,0.24883103370666504,0,94,11,0
Clark,50,48,5,anomalous,1.0297799110412598,0.25510311126708984,14,0,0,91
Clark,50,48,6,normal,1.0248229503631592,0.25040197372436523,0,92,13,0
Clark,50,48,6,anomalous,1.0248229503631592,0.2562739849090576,17,0,0,88
Clark,50,48,7,normal,1.0229580402374268,0.24600911140441895,0,90,15,0
Clark,50,48,7,anomalous,1.0229580402374268,0.25962209701538086,19,0,0,86
Clark,50,48,8,normal,1.017313003540039,0.24597382545471191,0,90,15,0
Clark,50,48,8,anomalous,1.017313003540039,0.2587399482727051,20,0,0,85
Clark,50,48,9,normal,1.020219087600708,0.2580077648162842,0,89,16,0
Clark,50,48,9,anomalous,1.020219087600708,0.25714612007141113,21,0,0,84
Clark,50,48,10,normal,1.0238690376281738,0.2592451572418213,0,87,18,0
Clark,50,48,10,anomalous,1.0238690376281738,0.25255608558654785,22,0,0,83
Clark,5,96,1,normal,0.19964814186096191,0.05461883544921875,0,52,0,0
Clark,5,96,1,anomalous,0.19964814186096191,0.05134701728820801,0,0,0,52
Clark,5,96,2,normal,0.20285701751708984,0.050375938415527344,0,52,0,0
Clark,5,96,2,anomalous,0.20285701751708984,0.052613019943237305,5,0,0,47
Clark,5,96,3,normal,0.20041489601135254,0.04893302917480469,0,52,0,0
Clark,5,96,3,anomalous,0.20041489601135254,0.05484914779663086,5,0,0,47
Clark,5,96,4,normal,0.20819902420043945,0.04950690269470215,0,52,0,0
Clark,5,96,4,anomalous,0.20819902420043945,0.054451942443847656,5,0,0,47
Clark,5,96,5,normal,0.20248198509216309,0.04819297790527344,0,52,0,0
Clark,5,96,5,anomalous,0.20248198509216309,0.048996925354003906,5,0,0,47
Clark,5,96,6,normal,0.20017004013061523,0.04801368713378906,0,52,0,0
Clark,5,96,6,anomalous,0.20017004013061523,0.048983097076416016,5,0,0,47
Clark,5,96,7,normal,0.20027804374694824,0.04895305633544922,0,49,3,0
Clark,5,96,7,anomalous,0.20027804374694824,0.04878497123718262,5,0,0,47
Clark,5,96,8,normal,0.20371389389038086,0.048441171646118164,0,49,3,0
Clark,5,96,8,anomalous,0.20371389389038086,0.051393985748291016,5,0,0,47
Clark,5,96,9,normal,0.20344018936157227,0.049712181091308594,0,49,3,0
Clark,5,96,9,anomalous,0.20344018936157227,0.051278114318847656,5,0,0,47
Clark,5,96,10,normal,0.20043087005615234,0.048924922943115234,0,49,3,0
Clark,5,96,10,anomalous,0.20043087005615234,0.05134177207946777,5,0,0,47
Clark,10,96,1,normal,0.23619294166564941,0.05647993087768555,0,52,0,0
Clark,10,96,1,anomalous,0.23619294166564941,0.05912971496582031,0,0,0,52
Clark,10,96,2,normal,0.23141217231750488,0.05712699890136719,0,52,0,0
Clark,10,96,2,anomalous,0.23141217231750488,0.0583500862121582,4,0,0,48
Clark,10,96,3,normal,0.2338719367980957,0.05541491508483887,0,51,1,0
Clark,10,96,3,anomalous,0.2338719367980957,0.05989694595336914,5,0,0,47
