detector,n_bins,n_obs_per_period,alpha,testing_set,time2build,time2graphs,time2global,time2metrics,time2predict,time2window,tp,tn,fp,fn
Jaccard,40,170,2.5,testing,0.018002986907958984,0.00699162483215332,0.001004934310913086,0.0009999275207519531,0.016291379928588867,0.0185091495513916,2,0,0,1
Jaccard,40,170,5,testing,0.02191329002380371,0.0054323673248291016,0.0,0.0,0.005162954330444336,0.01019906997680664,2,0,0,1
Jaccard,40,170,7.5,testing,0.020807743072509766,0.0,0.0,0.0,0.0,0.027524471282958984,2,0,0,1
Jaccard,40,170,10,testing,0.01899552345275879,0.007987260818481445,0.00099945068359375,0.0010001659393310547,0.009002208709716797,0.022088050842285156,2,0,0,1
Jaccard,50,170,1,testing,0.020003557205200195,0.007007122039794922,0.002000570297241211,0.0009944438934326172,0.011938333511352539,0.02424478530883789,2,0,0,1
Jaccard,50,170,2.5,testing,0.011111974716186523,0.0,0.0,0.0,0.021126985549926758,0.028003692626953125,2,0,0,1
Jaccard,50,170,5,testing,0.019056320190429688,0.007002115249633789,0.002000093460083008,0.0,0.022454261779785156,0.012972593307495117,2,0,0,1
Jaccard,50,170,7.5,testing,0.010046720504760742,0.0,0.0,0.0,0.016941308975219727,0.01568436622619629,2,0,0,1
Jaccard,50,170,10,testing,0.0336153507232666,0.0,0.011094808578491211,0.0,0.025136709213256836,0.007570028305053711,2,0,0,1
Dice,10,170,1,testing,0.008594751358032227,0.006000995635986328,0.0009937286376953125,0.0,0.0,0.003000497817993164,2,0,0,1
Dice,10,170,2.5,testing,0.009122848510742188,0.006134748458862305,0.0010001659393310547,0.0,0.0030007362365722656,0.005995750427246094,2,0,0,1
Dice,10,170,5,testing,0.005061149597167969,0.003061056137084961,0.0,0.0,0.0020956993103027344,0.0037679672241210938,2,0,0,1
Dice,10,170,7.5,testing,0.010347366333007812,0.006352424621582031,0.0010001659393310547,0.0,0.002421140670776367,0.00440669059753418,2,0,0,1
Dice,10,170,10,testing,0.016396760940551758,0.015369892120361328,0.0010268688201904297,0.0,0.002994060516357422,0.01292276382446289,2,0,0,1
Dice,20,170,1,testing,0.007979393005371094,0.003103017807006836,0.0,0.0,0.0010445117950439453,0.01668572425842285,2,0,0,1
Dice,20,170,2.5,testing,0.02174544334411621,0.007117033004760742,0.0,0.0,0.005011320114135742,0.015542030334472656,2,0,0,1
Dice,20,170,5,testing,0.012073278427124023,0.00600123405456543,0.0010645389556884766,0.0,0.010505199432373047,0.014043331146240234,2,0,0,1
Dice,20,170,7.5,testing,0.019966602325439453,0.01796126365661621,0.002005338668823242,0.0,0.0,0.011563301086425781,2,0,0,1
Dice,20,170,10,testing,0.014359712600708008,0.0,0.014359712600708008,0.0,0.0,0.009061336517333984,2,0,0,1
Dice,30,170,1,testing,0.01956486701965332,0.01755976676940918,0.0009996891021728516,0.001005411148071289,0.0,0.024384021759033203,2,0,0,1
Dice,30,170,2.5,testing,0.021567821502685547,0.0020990371704101562,0.0,0.0,0.011957645416259766,0.0010406970977783203,2,0,0,1
Dice,30,170,5,testing,0.02170729637145996,0.0059053897857666016,0.0010943412780761719,0.0,0.007001399993896484,0.03130149841308594,2,0,0,1
Dice,30,170,7.5,testing,0.0010495185852050781,0.0,0.0,0.0,0.012063026428222656,0.009892940521240234,2,0,0,1
Dice,30,170,10,testing,0.02141261100769043,0.005106925964355469,0.0,0.0,0.005097150802612305,0.02288651466369629,2,0,0,1
Dice,40,170,1,testing,0.021015644073486328,0.01901555061340332,0.002000093460083008,0.0,0.015796899795532227,0.007048130035400391,2,0,0,1
Dice,40,170,2.5,testing,0.029320716857910156,0.007001161575317383,0.0010004043579101562,0.0010001659393310547,0.009008646011352539,0.029488086700439453,2,0,0,1
Dice,40,170,5,testing,0.021454572677612305,0.008452892303466797,0.0010068416595458984,0.000993490219116211,0.006105184555053711,0.018417835235595703,2,0,0,1
Dice,40,170,7.5,testing,0.022023439407348633,0.004106760025024414,0.0,0.0,0.0,0.019455671310424805,2,0,0,1
Dice,40,170,10,testing,0.01700735092163086,0.0059986114501953125,0.0020051002502441406,0.0,0.017514944076538086,0.008747100830078125,2,0,0,1
Dice,50,170,1,testing,0.020004749298095703,0.007001161575317383,0.0019998550415039062,0.0,0.018947124481201172,0.016149044036865234,2,0,0,1
Dice,50,170,2.5,testing,0.010818004608154297,0.0010368824005126953,0.0,0.0,0.023598909378051758,0.012596368789672852,2,0,0,1
Dice,50,170,5,testing,0.019794702529907227,0.0,0.012098312377929688,0.0007228851318359375,0.027332067489624023,0.01256704330444336,2,0,0,1
Dice,50,170,7.5,testing,0.020771265029907227,0.007756710052490234,0.0019989013671875,0.0,0.011236429214477539,0.015948057174682617,2,0,0,1
Dice,50,170,10,testing,0.022841453552246094,0.010004758834838867,0.002075672149658203,0.0,0.020272016525268555,0.0267331600189209,2,0,0,1
KL,10,170,1,testing,0.010169506072998047,0.005128383636474609,0.002040863037109375,0.0,0.01042318344116211,0.015021800994873047,3,0,0,0
KL,10,170,2.5,testing,0.016002178192138672,0.008000850677490234,0.0009930133819580078,0.00500798225402832,0.0,0.008046627044677734,3,0,0,0
KL,10,170,5,testing,0.015843868255615234,0.0,0.0,0.015843868255615234,0.0,0.01894521713256836,3,0,0,0
KL,10,170,7.5,testing,0.0064258575439453125,0.003048419952392578,0.0,0.0,0.0,0.01776409149169922,3,0,0,0
KL,10,170,10,testing,0.006705045700073242,0.004286766052246094,0.0,0.0,0.004000425338745117,0.01758408546447754,3,0,0,0
KL,20,170,1,testing,0.01853346824645996,0.016246557235717773,0.0010001659393310547,0.0012867450714111328,0.0,0.015055656433105469,3,0,0,0
KL,20,170,2.5,testing,0.020966768264770508,0.0,0.015497446060180664,0.005469322204589844,0.0,0.027019500732421875,3,0,0,0
KL,20,170,5,testing,0.007016897201538086,0.003100156784057617,0.0,0.0,0.013184070587158203,0.013111114501953125,3,0,0,0
KL,20,170,7.5,testing,0.019808053970336914,0.013968706130981445,0.001996755599975586,0.003842592239379883,0.005012989044189453,0.01923084259033203,3,0,0,0
KL,20,170,10,testing,0.01573967933654785,0.005738019943237305,0.002000093460083008,0.004001617431640625,0.015650272369384766,0.009458780288696289,3,0,0,0
KL,30,170,1,testing,0.021643400192260742,0.0048427581787109375,0.0,0.0,0.007998943328857422,0.02577948570251465,3,0,0,0
KL,30,170,2.5,testing,0.017783164978027344,0.006001472473144531,0.001986265182495117,0.003787517547607422,0.018644332885742188,0.018942594528198242,3,0,0,0
KL,30,170,5,testing,0.02011704444885254,0.008003711700439453,0.0009856224060058594,0.005123138427734375,0.008007526397705078,0.02201533317565918,3,0,0,0
KL,30,170,7.5,testing,0.017604589462280273,0.008000850677490234,0.002094268798828125,0.0004942417144775391,0.008028984069824219,0.042653560638427734,3,0,0,0
KL,30,170,10,testing,0.021824121475219727,0.019717693328857422,0.0010066032409667969,0.0010998249053955078,0.0012812614440917969,0.01986551284790039,3,0,0,0
KL,40,170,1,testing,0.034644365310668945,0.0,0.0,0.013162851333618164,0.009206295013427734,0.022150754928588867,3,0,0,0
KL,40,170,2.5,testing,0.018677473068237305,0.0,0.012136220932006836,0.0016031265258789062,0.009001731872558594,0.04006028175354004,3,0,0,0
KL,40,170,5,testing,0.01805901527404785,0.006996631622314453,0.0020055770874023438,0.001050710678100586,0.0,0.038205623626708984,3,0,0,0
KL,40,170,7.5,testing,0.015700817108154297,0.007700681686401367,0.0,0.0,0.018323183059692383,0.030875205993652344,3,0,0,0
KL,40,170,10,testing,0.014021158218383789,0.0060214996337890625,0.0,0.0,0.02009892463684082,0.028366565704345703,3,0,0,0
KL,50,170,1,testing,0.030024290084838867,0.0010981559753417969,0.010608434677124023,0.007595062255859375,0.011528730392456055,0.0375058650970459,3,0,0,0
KL,50,170,2.5,testing,0.03287792205810547,0.010094165802001953,0.002008199691772461,0.004994392395019531,0.01159811019897461,0.033089399337768555,3,0,0,0
KL,50,170,5,testing,0.012201070785522461,0.0020601749420166016,0.0,0.0,0.011210441589355469,0.04398608207702637,3,0,0,0
KL,50,170,7.5,testing,0.01447606086730957,0.003918170928955078,0.0,0.0,0.011002302169799805,0.03428840637207031,3,0,0,0
KL,50,170,10,testing,0.016180038452148438,0.006173849105834961,0.0,0.0,0.012012958526611328,0.032260894775390625,3,0,0,0
Jeffreys,10,170,1,testing,0.010193586349487305,0.005001544952392578,0.0010001659393310547,0.0009999275207519531,0.0,0.004975318908691406,3,0,0,0
Jeffreys,10,170,2.5,testing,0.018467426300048828,0.005069732666015625,0.0,0.0,0.0010938644409179688,0.0030059814453125,3,0,0,0
Jeffreys,10,170,5,testing,0.017948150634765625,0.005014657974243164,0.002000093460083008,0.0,0.0,0.0010590553283691406,3,0,0,0
Jeffreys,10,170,7.5,testing,0.008475780487060547,0.005068302154541016,0.0,0.0,0.0,0.010531187057495117,3,0,0,0
Jeffreys,10,170,10,testing,0.005670309066772461,0.003103494644165039,0.0,0.0,0.0,0.010538816452026367,3,0,0,0
Jeffreys,20,170,1,testing,0.013000249862670898,0.006001710891723633,0.0009996891021728516,0.0010004043579101562,0.0,0.017110109329223633,3,0,0,0
Jeffreys,20,170,2.5,testing,0.02146458625793457,0.005095720291137695,0.0,0.0,0.0,0.01582956314086914,3,0,0,0
Jeffreys,20,170,5,testing,0.025280237197875977,0.006006956100463867,0.0009999275207519531,0.0010001659393310547,0.0049059391021728516,0.012093544006347656,3,0,0,0
Jeffreys,20,170,7.5,testing,0.01820087432861328,0.01820087432861328,0.0,0.0,0.00034880638122558594,0.027019023895263672,3,0,0,0
Jeffreys,20,170,10,testing,0.021338939666748047,0.006005764007568359,0.0,0.0,0.012012720108032227,0.013235330581665039,3,0,0,0
Jeffreys,30,170,1,testing,0.020479440689086914,0.020479440689086914,0.0,0.0,0.0,0.02960491180419922,3,0,0,0
Jeffreys,30,170,2.5,testing,0.0174713134765625,0.015466690063476562,0.0010120868682861328,0.0009925365447998047,0.0027472972869873047,0.0160067081451416,3,0,0,0
Jeffreys,30,170,5,testing,0.02177143096923828,0.005107879638671875,0.0,0.0,0.014358997344970703,0.008246898651123047,3,0,0,0
Jeffreys,30,170,7.5,testing,0.01924610137939453,0.017239093780517578,0.0010073184967041016,0.0009996891021728516,0.0,0.017148971557617188,3,0,0,0
Jeffreys,30,170,10,testing,0.021951675415039062,0.0020570755004882812,0.0,0.0,0.011377811431884766,0.004033088684082031,3,0,0,0
Jeffreys,40,170,1,testing,0.022171497344970703,0.0020995140075683594,0.0,0.0,0.0,0.018579959869384766,3,0,0,0
Jeffreys,40,170,2.5,testing,0.018045902252197266,0.008032083511352539,0.0009996891021728516,0.0010073184967041016,0.00959157943725586,0.01781296730041504,3,0,0,0
Jeffreys,40,170,5,testing,0.01710343360900879,0.006375789642333984,0.0010001659393310547,0.0009999275207519531,0.022469520568847656,0.003092050552368164,3,0,0,0
Jeffreys,40,170,7.5,testing,0.01872706413269043,0.007001638412475586,0.0010004043579101562,0.0010001659393310547,0.0,0.029209136962890625,3,0,0,0
Jeffreys,40,170,10,testing,0.020588159561157227,0.01858830451965332,0.0009999275207519531,0.0009999275207519531,0.006566286087036133,0.02865886688232422,3,0,0,0
Jeffreys,50,170,1,testing,0.020928621292114258,8.392333984375e-05,0.0,0.0,0.022234678268432617,0.013483047485351562,3,0,0,0
Jeffreys,50,170,2.5,testing,0.02134847640991211,0.0,0.012061119079589844,0.0012102127075195312,0.024270296096801758,0.012179136276245117,3,0,0,0
Jeffreys,50,170,5,testing,0.02106332778930664,0.013326406478881836,0.002003192901611328,0.0009999275207519531,0.011002302169799805,0.022428035736083984,3,0,0,0
Jeffreys,50,170,7.5,testing,0.018747568130493164,0.007741212844848633,0.0,0.0,0.0181884765625,0.0201263427734375,3,0,0,0
Jeffreys,50,170,10,testing,0.012279510498046875,0.0020301342010498047,0.0,0.0,0.018848896026611328,0.029302597045898438,3,0,0,0
JS,10,170,1,testing,0.010728120803833008,0.006719827651977539,0.0010001659393310547,0.0010066032409667969,0.0030341148376464844,0.014283895492553711,3,0,0,0
JS,10,170,2.5,testing,0.016004562377929688,0.01499795913696289,0.0010066032409667969,0.0,0.0030133724212646484,0.012339591979980469,3,0,0,0
JS,10,170,5,testing,0.011005401611328125,0.006001949310302734,0.002005338668823242,0.0,0.0030443668365478516,0.0055468082427978516,3,0,0,0
JS,10,170,7.5,testing,0.01706671714782715,0.0056645870208740234,0.0019998550415039062,9.703636169433594e-05,0.0010368824005126953,0.004001617431640625,3,0,0,0
JS,10,170,10,testing,0.007040739059448242,0.00409388542175293,0.0,0.0,0.0,0.010660648345947266,3,0,0,0
JS,20,170,1,testing,0.0006692409515380859,0.0,0.0,0.0,0.0,0.015844345092773438,3,0,0,0
JS,20,170,2.5,testing,0.022318363189697266,0.005525827407836914,0.0,0.0,0.006014585494995117,0.025356054306030273,3,0,0,0
JS,20,170,5,testing,0.012121915817260742,0.005000591278076172,0.001999378204345703,0.0,0.004642963409423828,0.011107206344604492,3,0,0,0
JS,20,170,7.5,testing,0.019870281219482422,0.016863584518432617,0.00200653076171875,0.0,0.0,0.002057313919067383,3,0,0,0
JS,20,170,10,testing,0.01593303680419922,0.0,0.014530658721923828,0.0014023780822753906,0.0,0.005500316619873047,3,0,0,0
JS,30,170,1,testing,0.014775991439819336,0.0,0.0,0.009670495986938477,0.011704444885253906,0.0,3,0,0,0
JS,30,170,2.5,testing,0.02191781997680664,0.004067420959472656,0.0,0.0,0.0071926116943359375,0.01701974868774414,3,0,0,0
JS,30,170,5,testing,0.02096271514892578,0.01895594596862793,0.0010128021240234375,0.000993967056274414,0.0,0.025631189346313477,3,0,0,0
JS,30,170,7.5,testing,0.015987634658813477,0.0,0.010102987289428711,0.0008563995361328125,0.0009639263153076172,0.027669191360473633,3,0,0,0
JS,30,170,10,testing,0.022073745727539062,0.004097461700439453,0.0,0.0,0.01651453971862793,0.004098415374755859,3,0,0,0
JS,40,170,1,testing,0.02480173110961914,0.008011102676391602,0.0009951591491699219,0.0010066032409667969,0.001371145248413086,0.020961761474609375,3,0,0,0
JS,40,170,2.5,testing,0.022728681564331055,0.0011031627655029297,0.0,0.0,0.0,0.027755260467529297,3,0,0,0
JS,40,170,5,testing,0.019008159637451172,0.008005142211914062,0.0020067691802978516,0.0010001659393310547,0.015603303909301758,0.008986234664916992,3,0,0,0
JS,40,170,7.5,testing,0.028212308883666992,0.007000923156738281,0.0019986629486083984,0.0010001659393310547,0.010008096694946289,0.031121253967285156,3,0,0,0
JS,40,170,10,testing,0.01800704002380371,0.007997751235961914,0.00099945068359375,0.0010051727294921875,0.02094888687133789,0.011008024215698242,3,0,0,0
JS,50,170,1,testing,0.008794784545898438,0.0,0.0,0.0,0.023229360580444336,0.01141977310180664,3,0,0,0
JS,50,170,2.5,testing,0.020292282104492188,0.008994817733764648,0.00038909912109375,0.0,0.0,0.03910493850708008,3,0,0,0
JS,50,170,5,testing,0.01892542839050293,0.007916688919067383,0.0,0.0,0.020350217819213867,0.031418800354003906,3,0,0,0
JS,50,170,7.5,testing,0.02156209945678711,0.007002830505371094,0.0010006427764892578,0.002001523971557617,0.013002395629882812,0.027688980102539062,3,0,0,0
JS,50,170,10,testing,0.021900177001953125,0.020860671997070312,0.0010395050048828125,0.0,0.0,0.02435922622680664,3,0,0,0
Euclidean,10,170,1,testing,0.010008573532104492,0.006009101867675781,0.002007007598876953,0.0,0.003988504409790039,0.00700688362121582,2,0,0,1
Euclidean,10,170,2.5,testing,0.00916147232055664,0.0061550140380859375,0.001001596450805664,0.0,0.0,0.00507664680480957,2,0,0,1
Euclidean,10,170,5,testing,0.0010466575622558594,0.0,0.0,0.0,0.0,0.00353240966796875,2,0,0,1
Euclidean,10,170,7.5,testing,0.0030426979064941406,0.0,0.0,0.0,0.0,0.004458427429199219,2,0,0,1
Euclidean,10,170,10,testing,0.0,0.0,0.0,0.0,0.0,0.004029035568237305,2,0,0,1
Euclidean,20,170,1,testing,0.01116490364074707,0.0,0.010153770446777344,0.0,0.0,0.006983280181884766,2,0,0,1
Euclidean,20,170,2.5,testing,0.005038261413574219,0.001027822494506836,0.0,0.0,0.005007743835449219,0.012143135070800781,2,0,0,1
Euclidean,20,170,5,testing,0.01401209831237793,0.006001949310302734,0.0009996891021728516,0.0010001659393310547,0.004923582077026367,0.016690492630004883,2,0,0,1
Euclidean,20,170,7.5,testing,0.0175018310546875,0.006656169891357422,0.0,0.0,0.001978635787963867,0.025273561477661133,3,0,0,0
Euclidean,20,170,10,testing,0.022921085357666016,0.02091503143310547,0.002006053924560547,0.0,0.002072572708129883,0.01837635040283203,3,0,0,0
Euclidean,30,170,1,testing,0.0234832763671875,0.0060007572174072266,0.0019991397857666016,0.0,0.0,0.01792144775390625,2,0,0,1
Euclidean,30,170,2.5,testing,0.0194854736328125,0.010217428207397461,0.0,0.0,0.010737895965576172,0.01244211196899414,2,0,0,1
Euclidean,30,170,5,testing,0.01796579360961914,0.01696610450744629,0.0009996891021728516,0.0,0.0,0.023735761642456055,2,0,0,1
Euclidean,30,170,7.5,testing,0.016651630401611328,0.0020287036895751953,0.0075566768646240234,0.0,0.015072345733642578,0.007180213928222656,3,0,0,0
Euclidean,30,170,10,testing,0.02207493782043457,0.005110025405883789,0.0,0.0,0.007002115249633789,0.01383209228515625,3,0,0,0
Euclidean,40,170,1,testing,0.020003795623779297,0.008995294570922852,0.001007080078125,0.0009989738464355469,0.015062332153320312,0.004403114318847656,2,0,0,1
Euclidean,40,170,2.5,testing,0.027857065200805664,0.007002353668212891,0.0009999275207519531,0.0009996891021728516,0.0,0.02616286277770996,2,0,0,1
Euclidean,40,170,5,testing,0.019219160079956055,0.01721930503845215,0.0019998550415039062,0.0,0.01562643051147461,0.029417037963867188,2,0,0,1
Euclidean,40,170,7.5,testing,0.020827770233154297,0.019518136978149414,0.0013096332550048828,0.0,0.02133464813232422,0.007702350616455078,2,0,0,1
Euclidean,40,170,10,testing,0.017158031463623047,0.006001472473144531,0.0020148754119873047,0.0,0.0,0.02532505989074707,3,0,0,0
Euclidean,50,170,1,testing,0.022298336029052734,0.02124309539794922,0.0010552406311035156,0.0,0.0,0.01965808868408203,2,0,0,1
Euclidean,50,170,2.5,testing,0.022418737411499023,0.022418737411499023,0.0,0.0,0.009136676788330078,0.026468992233276367,2,0,0,1
Euclidean,50,170,5,testing,0.024721860885620117,0.007127523422241211,0.0,0.0,0.012001514434814453,0.04089665412902832,2,0,0,1
Euclidean,50,170,7.5,testing,0.02028822898864746,0.008034229278564453,0.00099945068359375,0.0010004043579101562,0.016638994216918945,0.010878801345825195,2,0,0,1
Euclidean,50,170,10,testing,0.03340554237365723,0.002299070358276367,0.0,0.007334709167480469,0.01656484603881836,0.022898197174072266,2,0,0,1
Cityblock,10,170,1,testing,0.022044658660888672,0.0050318241119384766,0.0,0.0,0.0030074119567871094,0.004007577896118164,2,0,0,1
Cityblock,10,170,2.5,testing,0.011001348495483398,0.007009029388427734,0.0009870529174804688,0.0010135173797607422,0.0,0.005963563919067383,3,0,0,0
Cityblock,10,170,5,testing,0.006842613220214844,0.005112886428833008,0.0,0.0,0.0010962486267089844,0.011863470077514648,3,0,0,0
Cityblock,10,170,7.5,testing,0.007784128189086914,0.005077838897705078,0.0,0.0,0.0,0.0,3,0,0,0
Cityblock,10,170,10,testing,0.009184122085571289,0.005092144012451172,0.001096487045288086,0.0,0.0010144710540771484,0.004014492034912109,3,0,0,0
Cityblock,20,170,1,testing,0.01710033416748047,0.0051076412200927734,0.0,0.0,0.011096000671386719,0.013338327407836914,3,0,0,0
Cityblock,20,170,2.5,testing,0.019530057907104492,0.01752495765686035,0.0010051727294921875,0.0009999275207519531,0.005147457122802734,0.011002779006958008,3,0,0,0
Cityblock,20,170,5,testing,0.011909723281860352,0.005910634994506836,0.0010113716125488281,0.0009884834289550781,0.0,0.005518436431884766,3,0,0,0
Cityblock,20,170,7.5,testing,0.0,0.0,0.0,0.0,0.004098415374755859,0.016640663146972656,3,0,0,0
Cityblock,20,170,10,testing,0.016818523406982422,0.006642818450927734,0.0,0.0,0.011538505554199219,0.01291346549987793,3,0,0,0
Cityblock,30,170,1,testing,0.01863861083984375,0.01863861083984375,0.0,0.0,0.0,0.018886804580688477,3,0,0,0
Cityblock,30,170,2.5,testing,0.015571832656860352,0.005990743637084961,0.0015594959259033203,0.0010135173797607422,0.002439260482788086,0.018712997436523438,3,0,0,0
Cityblock,30,170,5,testing,0.021759986877441406,0.001009225845336914,0.0,0.0,0.01595330238342285,0.0010724067687988281,3,0,0,0
Cityblock,30,170,7.5,testing,0.020793437957763672,0.020793437957763672,0.0,0.0,0.0,0.029911279678344727,3,0,0,0
Cityblock,30,170,10,testing,0.01899099349975586,0.01789402961730957,0.001096963882446289,0.0,0.0030012130737304688,0.019364356994628906,3,0,0,0
Cityblock,40,170,1,testing,0.01808929443359375,0.0011262893676757812,0.006642341613769531,0.0009479522705078125,0.012945413589477539,0.024794578552246094,3,0,0,0
Cityblock,40,170,2.5,testing,0.02145242691040039,0.019445419311523438,0.002007007598876953,0.0,0.015880346298217773,0.008663654327392578,3,0,0,0
Cityblock,40,170,5,testing,0.022311687469482422,0.006055116653442383,0.0,0.0,0.0,0.02003169059753418,3,0,0,0
Cityblock,40,170,7.5,testing,0.01666402816772461,0.0063855648040771484,0.0012278556823730469,0.0,0.013793468475341797,0.02592158317565918,3,0,0,0
Cityblock,40,170,10,testing,0.026599407196044922,0.009999990463256836,0.0009996891021728516,0.00099945068359375,0.00916910171508789,0.0248260498046875,3,0,0,0
Cityblock,50,170,1,testing,0.02057480812072754,0.008577108383178711,0.001998424530029297,0.0,0.012001276016235352,0.023950576782226562,2,0,0,1
Cityblock,50,170,2.5,testing,0.017172813415527344,0.006176948547363281,0.0,0.0,0.013153791427612305,0.020465373992919922,2,0,0,1
Cityblock,50,170,5,testing,0.018056392669677734,0.008225679397583008,0.0,0.0,0.016143083572387695,0.031018972396850586,2,0,0,1
Cityblock,50,170,7.5,testing,0.026964426040649414,0.010564804077148438,0.0013897418975830078,0.0009944438934326172,0.0043909549713134766,0.027859210968017578,2,0,0,1
Cityblock,50,170,10,testing,0.017766714096069336,0.006758451461791992,0.0,0.0,0.01615738868713379,0.020953893661499023,3,0,0,0
Chebyshev,10,170,1,testing,0.019076824188232422,0.01706981658935547,0.002007007598876953,0.0,0.0029997825622558594,0.011273384094238281,2,0,0,1
Chebyshev,10,170,2.5,testing,0.009079694747924805,0.005995512008666992,0.0010006427764892578,0.0,0.0042688846588134766,0.009781837463378906,2,0,0,1
Chebyshev,10,170,5,testing,0.01607060432434082,0.015070676803588867,0.0009999275207519531,0.0,0.003064870834350586,0.004342794418334961,2,0,0,1
Chebyshev,10,170,7.5,testing,0.015760183334350586,0.01418304443359375,0.001577138900756836,0.0,0.0030050277709960938,0.004305362701416016,2,0,0,1
Chebyshev,10,170,10,testing,0.0153656005859375,0.013359785079956055,0.001005411148071289,0.0010004043579101562,0.003000020980834961,0.003596782684326172,2,0,0,1
Chebyshev,20,170,1,testing,0.01652383804321289,0.006855487823486328,0.0,0.0,0.011045217514038086,0.013382196426391602,2,0,0,1
Chebyshev,20,170,2.5,testing,0.020044565200805664,0.018039464950561523,0.0020051002502441406,0.0,0.005114555358886719,0.012099742889404297,2,0,0,1
Chebyshev,20,170,5,testing,0.011958837509155273,0.006484270095825195,0.0014691352844238281,0.0,0.0,0.006239652633666992,2,0,0,1
Chebyshev,20,170,7.5,testing,0.016205549240112305,0.0,0.01520681381225586,0.0009987354278564453,0.0,0.008869409561157227,2,0,0,1
Chebyshev,20,170,10,testing,0.01297140121459961,0.001102447509765625,0.006106376647949219,0.0009989738464355469,0.0,0.004052639007568359,2,0,0,1
Chebyshev,30,170,1,testing,0.016669273376464844,0.0065991878509521484,0.0020058155059814453,0.0010056495666503906,0.007007122039794922,0.02533268928527832,2,0,0,1
Chebyshev,30,170,2.5,testing,0.01608729362487793,0.0070078372955322266,0.0010001659393310547,0.0010776519775390625,0.010434389114379883,0.0010542869567871094,2,0,0,1
Chebyshev,30,170,5,testing,0.02427220344543457,0.005457401275634766,0.0,0.0,0.01726055145263672,0.0,2,0,0,1
Chebyshev,30,170,7.5,testing,0.02243781089782715,0.0074615478515625,0.0009946823120117188,0.0010409355163574219,0.015718698501586914,0.004068136215209961,2,0,0,1
Chebyshev,30,170,10,testing,0.02477240562438965,0.00600123405456543,0.0010552406311035156,0.0,0.007114410400390625,0.017998695373535156,2,0,0,1
Chebyshev,40,170,1,testing,0.019905567169189453,0.007720232009887695,0.002007007598876953,0.0010204315185546875,0.009008169174194336,0.018448352813720703,2,0,0,1
Chebyshev,40,170,2.5,testing,0.01859140396118164,0.007168769836425781,0.001735687255859375,0.0016987323760986328,0.01649928092956543,0.019307374954223633,2,0,0,1
Chebyshev,40,170,5,testing,0.020998477935791016,0.006029605865478516,0.0,0.0,0.0,0.026180505752563477,2,0,0,1
Chebyshev,40,170,7.5,testing,0.014410734176635742,0.0093231201171875,0.0,0.0,0.0,0.03368258476257324,2,0,0,1
Chebyshev,40,170,10,testing,0.01912522315979004,0.007816076278686523,0.0013074874877929688,0.002000570297241211,0.019756078720092773,0.020718097686767578,2,0,0,1
Chebyshev,50,170,1,testing,0.01105952262878418,0.0,0.0,0.0,0.0047380924224853516,0.03196430206298828,0,0,0,3
Chebyshev,50,170,2.5,testing,0.022201061248779297,0.009374856948852539,0.0019948482513427734,0.002006053924560547,0.01615428924560547,0.03131532669067383,0,0,0,3
Chebyshev,50,170,5,testing,0.030020713806152344,0.0040705204010009766,0.0,0.007775068283081055,0.0014121532440185547,0.026026248931884766,0,0,0,3
Chebyshev,50,170,7.5,testing,0.017150402069091797,0.010697126388549805,0.0,0.0,0.01808452606201172,0.021419763565063477,2,0,0,1
Chebyshev,50,170,10,testing,0.03166341781616211,0.008233308792114258,0.0020055770874023438,0.0020058155059814453,0.01105046272277832,0.027732133865356445,2,0,0,1
Minkowski,10,170,1,testing,0.009197473526000977,0.006013393402099609,5.53131103515625e-05,0.0,0.004086017608642578,0.01671433448791504,2,0,0,1
Minkowski,10,170,2.5,testing,0.004205226898193359,0.0012018680572509766,0.0,0.0,0.003000974655151367,0.00879812240600586,2,0,0,1
Minkowski,10,170,5,testing,0.012825965881347656,0.010819673538208008,0.0020062923431396484,0.0,0.0042917728424072266,0.010856866836547852,2,0,0,1
Minkowski,10,170,7.5,testing,0.008524179458618164,0.008524179458618164,0.0,0.0,0.003007650375366211,0.013553380966186523,2,0,0,1
Minkowski,10,170,10,testing,0.01099705696105957,0.0069882869720458984,0.0020079612731933594,0.0,0.0030007362365722656,0.0071184635162353516,2,0,0,1
Minkowski,20,170,1,testing,0.010049581527709961,0.007720232009887695,0.0,0.0,0.0005943775177001953,0.016358137130737305,2,0,0,1
Minkowski,20,170,2.5,testing,0.022439241409301758,0.020346403121948242,0.0020928382873535156,0.0,0.0011730194091796875,0.020789384841918945,2,0,0,1
Minkowski,20,170,5,testing,0.023272037506103516,0.0067217350006103516,0.0010058879852294922,0.0009996891021728516,0.010698556900024414,0.010057449340820312,2,0,0,1
Minkowski,20,170,7.5,testing,0.020312786102294922,0.01831221580505371,0.001003265380859375,0.000997304916381836,0.008315801620483398,0.010049819946289062,2,0,0,1
Minkowski,20,170,10,testing,0.021823644638061523,0.018846988677978516,0.0020062923431396484,0.0009703636169433594,0.016576528549194336,0.0071680545806884766,2,0,0,1
Minkowski,30,170,1,testing,0.018828630447387695,0.016772031784057617,0.0010013580322265625,0.0010552406311035156,0.0,0.023138761520385742,2,0,0,1
Minkowski,30,170,2.5,testing,0.015582561492919922,0.0020635128021240234,0.006510734558105469,0.0,0.010901212692260742,0.0,2,0,0,1
