detector,n_bins,n_obs_per_period,alpha,testing_set,time_model_creation,time_model_prediction,n_tp,n_tn,n_fp,n_fn
Hamming,15,1008,2,anomalous,0.06605720520019531,0.01862502098083496,4,0,0,1
Hamming,15,1008,3,normal,0.06794881820678711,0.017980098724365234,0,3,2,0
Hamming,15,1008,3,anomalous,0.06794881820678711,0.01832890510559082,4,0,0,1
Hamming,15,1008,4,normal,0.06544899940490723,0.017982959747314453,0,3,2,0
Hamming,15,1008,4,anomalous,0.06544899940490723,0.018632888793945312,4,0,0,1
Hamming,15,1008,5,normal,0.06511497497558594,0.018052101135253906,0,3,2,0
Hamming,15,1008,5,anomalous,0.06511497497558594,0.018489837646484375,4,0,0,1
Hamming,15,1008,6,normal,0.06603574752807617,0.01801300048828125,0,2,3,0
Hamming,15,1008,6,anomalous,0.06603574752807617,0.018259763717651367,4,0,0,1
Hamming,15,1008,7,normal,0.07149314880371094,0.018513917922973633,0,2,3,0
Hamming,15,1008,7,anomalous,0.07149314880371094,0.018333911895751953,4,0,0,1
Hamming,15,1008,8,normal,0.06593012809753418,0.01819610595703125,0,2,3,0
Hamming,15,1008,8,anomalous,0.06593012809753418,0.01834392547607422,4,0,0,1
Hamming,15,1008,9,normal,0.0657501220703125,0.018177032470703125,0,2,3,0
Hamming,15,1008,9,anomalous,0.0657501220703125,0.01816391944885254,4,0,0,1
Hamming,15,1008,10,normal,0.06581926345825195,0.017989158630371094,0,2,3,0
Hamming,15,1008,10,anomalous,0.06581926345825195,0.01823592185974121,4,0,0,1
Hamming,20,1008,1,normal,0.07196998596191406,0.020050048828125,0,4,1,0
Hamming,20,1008,1,anomalous,0.07196998596191406,0.021303892135620117,4,0,0,1
Hamming,20,1008,2,normal,0.07168698310852051,0.020286083221435547,0,4,1,0
Hamming,20,1008,2,anomalous,0.07168698310852051,0.020372390747070312,4,0,0,1
Hamming,20,1008,3,normal,0.07177186012268066,0.020346879959106445,0,4,1,0
Hamming,20,1008,3,anomalous,0.07177186012268066,0.02045893669128418,4,0,0,1
Hamming,20,1008,4,normal,0.07164311408996582,0.020406007766723633,0,4,1,0
Hamming,20,1008,4,anomalous,0.07164311408996582,0.0204470157623291,4,0,0,1
Hamming,20,1008,5,normal,0.07663226127624512,0.021783828735351562,0,4,1,0
Hamming,20,1008,5,anomalous,0.07663226127624512,0.021479129791259766,4,0,0,1
Hamming,20,1008,6,normal,0.07273387908935547,0.020431041717529297,0,4,1,0
Hamming,20,1008,6,anomalous,0.07273387908935547,0.02054882049560547,4,0,0,1
Hamming,20,1008,7,normal,0.07149171829223633,0.020480871200561523,0,4,1,0
Hamming,20,1008,7,anomalous,0.07149171829223633,0.021184682846069336,4,0,0,1
Hamming,20,1008,8,normal,0.07198286056518555,0.020079851150512695,0,4,1,0
Hamming,20,1008,8,anomalous,0.07198286056518555,0.020669937133789062,4,0,0,1
Hamming,20,1008,9,normal,0.0725858211517334,0.020016908645629883,0,4,1,0
Hamming,20,1008,9,anomalous,0.0725858211517334,0.021374940872192383,4,0,0,1
Hamming,20,1008,10,normal,0.07162308692932129,0.020170927047729492,0,4,1,0
Hamming,20,1008,10,anomalous,0.07162308692932129,0.020454883575439453,4,0,0,1
Hamming,25,1008,1,normal,0.0854332447052002,0.022539138793945312,0,4,1,0
Hamming,25,1008,1,anomalous,0.0854332447052002,0.022717952728271484,4,0,0,1
Hamming,25,1008,2,normal,0.08119702339172363,0.02237391471862793,0,4,1,0
Hamming,25,1008,2,anomalous,0.08119702339172363,0.022825002670288086,4,0,0,1
Hamming,25,1008,3,normal,0.08555221557617188,0.023302793502807617,0,4,1,0
Hamming,25,1008,3,anomalous,0.08555221557617188,0.023052215576171875,4,0,0,1
Hamming,25,1008,4,normal,0.07986593246459961,0.02274799346923828,0,3,2,0
Hamming,25,1008,4,anomalous,0.07986593246459961,0.022487878799438477,4,0,0,1
Hamming,25,1008,5,normal,0.07948517799377441,0.022485017776489258,0,3,2,0
Hamming,25,1008,5,anomalous,0.07948517799377441,0.023329973220825195,4,0,0,1
Hamming,25,1008,6,normal,0.0792088508605957,0.02280592918395996,0,3,2,0
Hamming,25,1008,6,anomalous,0.0792088508605957,0.022946596145629883,4,0,0,1
Hamming,25,1008,7,normal,0.07982301712036133,0.022888898849487305,0,3,2,0
Hamming,25,1008,7,anomalous,0.07982301712036133,0.022649049758911133,4,0,0,1
Hamming,25,1008,8,normal,0.07928204536437988,0.02246880531311035,0,3,2,0
Hamming,25,1008,8,anomalous,0.07928204536437988,0.0225217342376709,4,0,0,1
Hamming,25,1008,9,normal,0.0783529281616211,0.022658109664916992,0,3,2,0
Hamming,25,1008,9,anomalous,0.0783529281616211,0.02264094352722168,4,0,0,1
Hamming,25,1008,10,normal,0.07971906661987305,0.027981281280517578,0,3,2,0
Hamming,25,1008,10,anomalous,0.07971906661987305,0.023514986038208008,4,0,0,1
Hamming,30,1008,1,normal,0.08739876747131348,0.024533987045288086,0,3,2,0
Hamming,30,1008,1,anomalous,0.08739876747131348,0.02484583854675293,4,0,0,1
Hamming,30,1008,2,normal,0.08515095710754395,0.024758100509643555,0,3,2,0
Hamming,30,1008,2,anomalous,0.08515095710754395,0.024836063385009766,4,0,0,1
Hamming,30,1008,3,normal,0.08537173271179199,0.024637937545776367,0,3,2,0
Hamming,30,1008,3,anomalous,0.08537173271179199,0.025055885314941406,4,0,0,1
Hamming,30,1008,4,normal,0.08693289756774902,0.024781227111816406,0,3,2,0
Hamming,30,1008,4,anomalous,0.08693289756774902,0.0251619815826416,4,0,0,1
Hamming,30,1008,5,normal,0.08552694320678711,0.0248260498046875,0,3,2,0
Hamming,30,1008,5,anomalous,0.08552694320678711,0.024850130081176758,4,0,0,1
Hamming,30,1008,6,normal,0.08515787124633789,0.024910688400268555,0,3,2,0
Hamming,30,1008,6,anomalous,0.08515787124633789,0.024969100952148438,4,0,0,1
Hamming,30,1008,7,normal,0.08960413932800293,0.025579214096069336,0,3,2,0
Hamming,30,1008,7,anomalous,0.08960413932800293,0.025111913681030273,4,0,0,1
Hamming,30,1008,8,normal,0.08661198616027832,0.024914979934692383,0,3,2,0
Hamming,30,1008,8,anomalous,0.08661198616027832,0.02486395835876465,4,0,0,1
Hamming,30,1008,9,normal,0.08548188209533691,0.024808883666992188,0,3,2,0
Hamming,30,1008,9,anomalous,0.08548188209533691,0.024821043014526367,4,0,0,1
Hamming,30,1008,10,normal,0.08498096466064453,0.025029897689819336,0,3,2,0
Hamming,30,1008,10,anomalous,0.08498096466064453,0.025285959243774414,4,0,0,1
Hamming,35,1008,1,normal,0.09348201751708984,0.02750706672668457,0,4,1,0
Hamming,35,1008,1,anomalous,0.09348201751708984,0.02716684341430664,4,0,0,1
Hamming,35,1008,2,normal,0.09351992607116699,0.02680802345275879,0,4,1,0
Hamming,35,1008,2,anomalous,0.09351992607116699,0.027416706085205078,4,0,0,1
Hamming,35,1008,3,normal,0.09304571151733398,0.026922941207885742,0,4,1,0
Hamming,35,1008,3,anomalous,0.09304571151733398,0.029140949249267578,4,0,0,1
Hamming,35,1008,4,normal,0.09403324127197266,0.027424097061157227,0,4,1,0
Hamming,35,1008,4,anomalous,0.09403324127197266,0.027141094207763672,4,0,0,1
Hamming,35,1008,5,normal,0.09259605407714844,0.026710033416748047,0,4,1,0
Hamming,35,1008,5,anomalous,0.09259605407714844,0.026971101760864258,4,0,0,1
Hamming,35,1008,6,normal,0.09416508674621582,0.026856184005737305,0,4,1,0
Hamming,35,1008,6,anomalous,0.09416508674621582,0.027562856674194336,4,0,0,1
Hamming,35,1008,7,normal,0.09419918060302734,0.026775121688842773,0,2,3,0
Hamming,35,1008,7,anomalous,0.09419918060302734,0.027272939682006836,4,0,0,1
Hamming,35,1008,8,normal,0.09251689910888672,0.02685999870300293,0,2,3,0
Hamming,35,1008,8,anomalous,0.09251689910888672,0.027126073837280273,4,0,0,1
Hamming,35,1008,9,normal,0.09589290618896484,0.026909828186035156,0,2,3,0
Hamming,35,1008,9,anomalous,0.09589290618896484,0.02699899673461914,4,0,0,1
Hamming,35,1008,10,normal,0.1002650260925293,0.027240991592407227,0,2,3,0
Hamming,35,1008,10,anomalous,0.1002650260925293,0.028168916702270508,4,0,0,1
Hamming,40,1008,1,normal,0.09961390495300293,0.029552936553955078,0,4,1,0
Hamming,40,1008,1,anomalous,0.09961390495300293,0.02920079231262207,4,0,0,1
Hamming,40,1008,2,normal,0.10032987594604492,0.029111146926879883,0,4,1,0
Hamming,40,1008,2,anomalous,0.10032987594604492,0.029562711715698242,4,0,0,1
Hamming,40,1008,3,normal,0.10094523429870605,0.029425859451293945,0,4,1,0
Hamming,40,1008,3,anomalous,0.10094523429870605,0.0293581485748291,4,0,0,1
Hamming,40,1008,4,normal,0.10188603401184082,0.02925395965576172,0,4,1,0
Hamming,40,1008,4,anomalous,0.10188603401184082,0.029435157775878906,4,0,0,1
Hamming,40,1008,5,normal,0.09930205345153809,0.02939319610595703,0,4,1,0
Hamming,40,1008,5,anomalous,0.09930205345153809,0.029467105865478516,4,0,0,1
Hamming,40,1008,6,normal,0.10810089111328125,0.02989792823791504,0,4,1,0
Hamming,40,1008,6,anomalous,0.10810089111328125,0.02959418296813965,4,0,0,1
Hamming,40,1008,7,normal,0.0995950698852539,0.02926492691040039,0,4,1,0
Hamming,40,1008,7,anomalous,0.0995950698852539,0.029732704162597656,4,0,0,1
Hamming,40,1008,8,normal,0.09871792793273926,0.029150962829589844,0,3,2,0
Hamming,40,1008,8,anomalous,0.09871792793273926,0.029523849487304688,4,0,0,1
Hamming,40,1008,9,normal,0.09983396530151367,0.029253721237182617,0,2,3,0
Hamming,40,1008,9,anomalous,0.09983396530151367,0.029447078704833984,4,0,0,1
Hamming,40,1008,10,normal,0.09879899024963379,0.029033899307250977,0,2,3,0
Hamming,40,1008,10,anomalous,0.09879899024963379,0.029386281967163086,4,0,0,1
Hamming,45,1008,1,normal,0.10733199119567871,0.03163290023803711,0,4,1,0
Hamming,45,1008,1,anomalous,0.10733199119567871,0.03961491584777832,4,0,0,1
Hamming,45,1008,2,normal,0.11307621002197266,0.031488895416259766,0,4,1,0
Hamming,45,1008,2,anomalous,0.11307621002197266,0.0315709114074707,4,0,0,1
Hamming,45,1008,3,normal,0.10697388648986816,0.03159284591674805,0,3,2,0
Hamming,45,1008,3,anomalous,0.10697388648986816,0.03183913230895996,4,0,0,1
Hamming,45,1008,4,normal,0.10642361640930176,0.03216695785522461,0,3,2,0
Hamming,45,1008,4,anomalous,0.10642361640930176,0.03193092346191406,4,0,0,1
Hamming,45,1008,5,normal,0.10655522346496582,0.031288862228393555,0,3,2,0
Hamming,45,1008,5,anomalous,0.10655522346496582,0.0318450927734375,4,0,0,1
Hamming,45,1008,6,normal,0.11142182350158691,0.032163143157958984,0,3,2,0
Hamming,45,1008,6,anomalous,0.11142182350158691,0.03191184997558594,4,0,0,1
Hamming,45,1008,7,normal,0.11418700218200684,0.031491756439208984,0,2,3,0
Hamming,45,1008,7,anomalous,0.11418700218200684,0.03288578987121582,4,0,0,1
Hamming,45,1008,8,normal,0.11149811744689941,0.031830787658691406,0,2,3,0
Hamming,45,1008,8,anomalous,0.11149811744689941,0.031820058822631836,4,0,0,1
Hamming,45,1008,9,normal,0.10813117027282715,0.03137087821960449,0,2,3,0
Hamming,45,1008,9,anomalous,0.10813117027282715,0.031501054763793945,4,0,0,1
Hamming,45,1008,10,normal,0.10791230201721191,0.03163909912109375,0,2,3,0
Hamming,45,1008,10,anomalous,0.10791230201721191,0.031903982162475586,4,0,0,1
Hamming,50,1008,1,normal,0.11370301246643066,0.03365802764892578,0,4,1,0
Hamming,50,1008,1,anomalous,0.11370301246643066,0.03534674644470215,4,0,0,1
Hamming,50,1008,2,normal,0.11820387840270996,0.03891396522521973,0,4,1,0
Hamming,50,1008,2,anomalous,0.11820387840270996,0.037061214447021484,4,0,0,1
Hamming,50,1008,3,normal,0.11909294128417969,0.03376197814941406,0,4,1,0
Hamming,50,1008,3,anomalous,0.11909294128417969,0.03539776802062988,4,0,0,1
Hamming,50,1008,4,normal,0.11724591255187988,0.03380775451660156,0,4,1,0
Hamming,50,1008,4,anomalous,0.11724591255187988,0.03550386428833008,4,0,0,1
Hamming,50,1008,5,normal,0.1186070442199707,0.034036874771118164,0,3,2,0
Hamming,50,1008,5,anomalous,0.1186070442199707,0.035192012786865234,4,0,0,1
Hamming,50,1008,6,normal,0.11775803565979004,0.03391695022583008,0,3,2,0
Hamming,50,1008,6,anomalous,0.11775803565979004,0.03533005714416504,4,0,0,1
Hamming,50,1008,7,normal,0.11667084693908691,0.040222883224487305,0,3,2,0
Hamming,50,1008,7,anomalous,0.11667084693908691,0.035588979721069336,4,0,0,1
Hamming,50,1008,8,normal,0.11764883995056152,0.03419923782348633,0,3,2,0
Hamming,50,1008,8,anomalous,0.11764883995056152,0.03538084030151367,4,0,0,1
Hamming,50,1008,9,normal,0.11791491508483887,0.03432011604309082,0,3,2,0
Hamming,50,1008,9,anomalous,0.11791491508483887,0.035646915435791016,4,0,0,1
Hamming,50,1008,10,normal,0.11908292770385742,0.033807992935180664,0,2,3,0
Hamming,50,1008,10,anomalous,0.11908292770385742,0.03511500358581543,4,0,0,1
Clark,5,24,1,normal,0.9216351509094238,0.22555804252624512,0,210,0,0
Clark,5,24,1,anomalous,0.9216351509094238,0.23814082145690918,0,0,0,210
Clark,5,24,2,normal,0.8999969959259033,0.22583723068237305,0,210,0,0
Clark,5,24,2,anomalous,0.8999969959259033,0.2284407615661621,0,0,0,210
Clark,5,24,3,normal,0.9289650917053223,0.2332899570465088,0,210,0,0
Clark,5,24,3,anomalous,0.9289650917053223,0.24410605430603027,0,0,0,210
Clark,5,24,4,normal,0.9651360511779785,0.2663259506225586,0,210,0,0
Clark,5,24,4,anomalous,0.9651360511779785,0.24635815620422363,0,0,0,210
Clark,5,24,5,normal,0.9750938415527344,0.23665308952331543,0,210,0,0
Clark,5,24,5,anomalous,0.9750938415527344,0.23129487037658691,0,0,0,210
Clark,5,24,6,normal,0.9487287998199463,0.25089097023010254,0,210,0,0
Clark,5,24,6,anomalous,0.9487287998199463,0.2968871593475342,0,0,0,210
Clark,5,24,7,normal,1.0715017318725586,0.24512481689453125,0,210,0,0
Clark,5,24,7,anomalous,1.0715017318725586,0.4018228054046631,0,0,0,210
Clark,5,24,8,normal,1.020730972290039,0.2431631088256836,0,210,0,0
Clark,5,24,8,anomalous,1.020730972290039,0.2529618740081787,0,0,0,210
Clark,5,24,9,normal,1.061203956604004,0.2336711883544922,0,210,0,0
Clark,5,24,9,anomalous,1.061203956604004,0.2530028820037842,0,0,0,210
Clark,5,24,10,normal,1.252732276916504,0.37935590744018555,0,210,0,0
Clark,5,24,10,anomalous,1.252732276916504,0.3198888301849365,0,0,0,210
Clark,10,24,1,normal,1.2062358856201172,0.29696106910705566,0,210,0,0
Clark,10,24,1,anomalous,1.2062358856201172,0.283998966217041,0,0,0,210
Clark,10,24,2,normal,1.5662992000579834,0.7923970222473145,0,210,0,0
Clark,10,24,2,anomalous,1.5662992000579834,0.7110850811004639,0,0,0,210
Clark,10,24,3,normal,1.9693777561187744,0.3201029300689697,0,197,13,0
Clark,10,24,3,anomalous,1.9693777561187744,0.28786730766296387,21,0,0,189
Clark,10,24,4,normal,1.2746727466583252,0.29027509689331055,0,197,13,0
Clark,10,24,4,anomalous,1.2746727466583252,0.37494707107543945,21,0,0,189
Clark,10,24,5,normal,1.2300357818603516,0.39756178855895996,0,187,23,0
Clark,10,24,5,anomalous,1.2300357818603516,0.3854990005493164,21,0,0,189
Clark,10,24,6,normal,1.5067112445831299,0.38514208793640137,0,184,26,0
Clark,10,24,6,anomalous,1.5067112445831299,0.3962829113006592,26,0,0,184
Clark,10,24,7,normal,1.4781708717346191,0.35411572456359863,0,179,31,0
Clark,10,24,7,anomalous,1.4781708717346191,0.3612349033355713,29,0,0,181
Clark,10,24,8,normal,1.4348061084747314,0.34342408180236816,0,178,32,0
Clark,10,24,8,anomalous,1.4348061084747314,0.37345004081726074,33,0,0,177
Clark,10,24,9,normal,1.5696089267730713,0.3227407932281494,0,178,32,0
Clark,10,24,9,anomalous,1.5696089267730713,0.31574010848999023,33,0,0,177
Clark,10,24,10,normal,1.3187336921691895,0.2799570560455322,0,178,32,0
Clark,10,24,10,anomalous,1.3187336921691895,0.323178768157959,33,0,0,177
Clark,15,24,1,normal,1.5421640872955322,0.4481499195098877,0,204,6,0
Clark,15,24,1,anomalous,1.5421640872955322,0.334486722946167,12,0,0,198
Clark,15,24,2,normal,1.6290791034698486,0.34482407569885254,0,204,6,0
Clark,15,24,2,anomalous,1.6290791034698486,0.3698880672454834,12,0,0,198
Clark,15,24,3,normal,1.4088129997253418,0.33774805068969727,0,204,6,0
Clark,15,24,3,anomalous,1.4088129997253418,0.3348050117492676,12,0,0,198
Clark,15,24,4,normal,1.4906229972839355,0.42907285690307617,0,188,22,0
Clark,15,24,4,anomalous,1.4906229972839355,0.4237828254699707,14,0,0,196
Clark,15,24,5,normal,1.4341588020324707,0.327239990234375,0,188,22,0
Clark,15,24,5,anomalous,1.4341588020324707,0.3131227493286133,14,0,0,196
Clark,15,24,6,normal,1.2873108386993408,0.3132309913635254,0,188,22,0
Clark,15,24,6,anomalous,1.2873108386993408,0.32499194145202637,14,0,0,196
Clark,15,24,7,normal,1.3572971820831299,0.3127889633178711,0,185,25,0
Clark,15,24,7,anomalous,1.3572971820831299,0.3101029396057129,14,0,0,196
Clark,15,24,8,normal,1.2402021884918213,0.31041598320007324,0,185,25,0
Clark,15,24,8,anomalous,1.2402021884918213,0.3105459213256836,14,0,0,196
Clark,15,24,9,normal,1.2631471157073975,0.3029632568359375,0,181,29,0
Clark,15,24,9,anomalous,1.2631471157073975,0.31423497200012207,27,0,0,183
Clark,15,24,10,normal,1.3819019794464111,0.3431251049041748,0,178,32,0
Clark,15,24,10,anomalous,1.3819019794464111,0.32995009422302246,47,0,0,163
Clark,20,24,1,normal,1.4861459732055664,0.3538482189178467,0,202,8,0
Clark,20,24,1,anomalous,1.4861459732055664,0.34689998626708984,16,0,0,194
Clark,20,24,2,normal,1.4023637771606445,0.35439085960388184,0,200,10,0
Clark,20,24,2,anomalous,1.4023637771606445,0.3468632698059082,16,0,0,194
Clark,20,24,3,normal,1.413358211517334,0.3749837875366211,0,193,17,0
Clark,20,24,3,anomalous,1.413358211517334,0.3511359691619873,24,0,0,186
Clark,20,24,4,normal,1.43281888961792,0.3443171977996826,0,184,26,0
Clark,20,24,4,anomalous,1.43281888961792,0.34659695625305176,38,0,0,172
Clark,20,24,5,normal,1.4039669036865234,0.344419002532959,0,181,29,0
Clark,20,24,5,anomalous,1.4039669036865234,0.3484499454498291,42,0,0,168
Clark,20,24,6,normal,1.4098351001739502,0.3450610637664795,0,179,31,0
Clark,20,24,6,anomalous,1.4098351001739502,0.35427379608154297,46,0,0,164
Clark,20,24,7,normal,1.3979640007019043,0.34602999687194824,0,177,33,0
Clark,20,24,7,anomalous,1.3979640007019043,0.35526609420776367,50,0,0,160
Clark,20,24,8,normal,1.4074270725250244,0.3452608585357666,0,175,35,0
Clark,20,24,8,anomalous,1.4074270725250244,0.3548610210418701,52,0,0,158
Clark,20,24,9,normal,1.3907978534698486,0.3532099723815918,0,173,37,0
Clark,20,24,9,anomalous,1.3907978534698486,0.3466811180114746,52,0,0,158
Clark,20,24,10,normal,1.4025061130523682,0.35118627548217773,0,170,40,0
Clark,20,24,10,anomalous,1.4025061130523682,0.3511831760406494,53,0,0,157
Clark,25,24,1,normal,1.5881006717681885,0.3891468048095703,0,206,4,0
Clark,25,24,1,anomalous,1.5881006717681885,0.39182209968566895,7,0,0,203
Clark,25,24,2,normal,1.589958906173706,0.3889780044555664,0,206,4,0
Clark,25,24,2,anomalous,1.589958906173706,0.40247511863708496,19,0,0,191
Clark,25,24,3,normal,1.578160047531128,0.397136926651001,0,203,7,0
Clark,25,24,3,anomalous,1.578160047531128,0.39006590843200684,23,0,0,187
Clark,25,24,4,normal,1.591064691543579,0.38847827911376953,0,200,10,0
Clark,25,24,4,anomalous,1.591064691543579,0.393798828125,25,0,0,185
Clark,25,24,5,normal,1.5926051139831543,0.3872499465942383,0,197,13,0
Clark,25,24,5,anomalous,1.5926051139831543,0.40082883834838867,28,0,0,182
Clark,25,24,6,normal,1.5806682109832764,0.39948391914367676,0,194,16,0
Clark,25,24,6,anomalous,1.5806682109832764,0.3936619758605957,33,0,0,177
Clark,25,24,7,normal,1.5844953060150146,0.389678955078125,0,190,20,0
Clark,25,24,7,anomalous,1.5844953060150146,0.39777684211730957,35,0,0,175
Clark,25,24,8,normal,1.5709691047668457,0.39383506774902344,0,188,22,0
Clark,25,24,8,anomalous,1.5709691047668457,0.3902018070220947,36,0,0,174
Clark,25,24,9,normal,1.5938599109649658,0.39014697074890137,0,186,24,0
Clark,25,24,9,anomalous,1.5938599109649658,0.39106202125549316,36,0,0,174
Clark,25,24,10,normal,1.5860021114349365,0.38933873176574707,0,184,26,0
Clark,25,24,10,anomalous,1.5860021114349365,0.40896081924438477,36,0,0,174
Clark,30,24,1,normal,1.9924719333648682,0.45224595069885254,0,204,6,0
Clark,30,24,1,anomalous,1.9924719333648682,0.4517676830291748,7,0,0,203
Clark,30,24,2,normal,2.056213140487671,0.48249006271362305,0,198,12,0
Clark,30,24,2,anomalous,2.056213140487671,0.4916868209838867,15,0,0,195
Clark,30,24,3,normal,1.8344218730926514,0.48198509216308594,0,193,17,0
Clark,30,24,3,anomalous,1.8344218730926514,0.5283613204956055,18,0,0,192
Clark,30,24,4,normal,1.8290619850158691,0.4817163944244385,0,193,17,0
Clark,30,24,4,anomalous,1.8290619850158691,0.44644927978515625,23,0,0,187
Clark,30,24,5,normal,1.770658016204834,0.4433581829071045,0,192,18,0
Clark,30,24,5,anomalous,1.770658016204834,0.436643123626709,23,0,0,187
Clark,30,24,6,normal,1.7625732421875,0.42995500564575195,0,183,27,0
Clark,30,24,6,anomalous,1.7625732421875,0.44071006774902344,35,0,0,175
Clark,30,24,7,normal,1.7521729469299316,0.4392528533935547,0,181,29,0
Clark,30,24,7,anomalous,1.7521729469299316,0.433635950088501,44,0,0,166
Clark,30,24,8,normal,1.7575078010559082,0.4304540157318115,0,171,39,0
Clark,30,24,8,anomalous,1.7575078010559082,0.44421982765197754,49,0,0,161
Clark,30,24,9,normal,1.7604811191558838,0.43190979957580566,0,170,40,0
Clark,30,24,9,anomalous,1.7604811191558838,0.4390988349914551,51,0,0,159
Clark,30,24,10,normal,1.7491881847381592,0.43683695793151855,0,167,43,0
Clark,30,24,10,anomalous,1.7491881847381592,0.4340391159057617,54,0,0,156
Clark,35,24,1,normal,1.9339492321014404,0.4875497817993164,0,205,5,0
Clark,35,24,1,anomalous,1.9339492321014404,0.47922730445861816,9,0,0,201
Clark,35,24,2,normal,1.940816879272461,0.474733829498291,0,205,5,0
Clark,35,24,2,anomalous,1.940816879272461,0.4863595962524414,12,0,0,198
Clark,35,24,3,normal,1.9443693161010742,0.5154211521148682,0,203,7,0
Clark,35,24,3,anomalous,1.9443693161010742,0.5643818378448486,15,0,0,195
Clark,35,24,4,normal,2.150970935821533,0.5646381378173828,0,200,10,0
Clark,35,24,4,anomalous,2.150970935821533,0.5568761825561523,19,0,0,191
Clark,35,24,5,normal,2.1549179553985596,0.5201778411865234,0,196,14,0
Clark,35,24,5,anomalous,2.1549179553985596,0.5241730213165283,21,0,0,189
Clark,35,24,6,normal,2.1599559783935547,0.4806029796600342,0,193,17,0
Clark,35,24,6,anomalous,2.1599559783935547,0.4890010356903076,24,0,0,186
Clark,35,24,7,normal,1.972076177597046,0.47649693489074707,0,191,19,0
Clark,35,24,7,anomalous,1.972076177597046,0.4902458190917969,29,0,0,181
Clark,35,24,8,normal,1.9451720714569092,0.4846761226654053,0,188,22,0
Clark,35,24,8,anomalous,1.9451720714569092,0.4833412170410156,34,0,0,176
Clark,35,24,9,normal,1.9402949810028076,0.48671483993530273,0,186,24,0
Clark,35,24,9,anomalous,1.9402949810028076,0.4799642562866211,37,0,0,173
Clark,35,24,10,normal,1.9448163509368896,0.4844970703125,0,185,25,0
Clark,35,24,10,anomalous,1.9448163509368896,0.4818100929260254,39,0,0,171
Clark,40,24,1,normal,2.1253557205200195,0.5306558609008789,0,202,8,0
Clark,40,24,1,anomalous,2.1253557205200195,0.5253911018371582,8,0,0,202
Clark,40,24,2,normal,2.140861988067627,0.5224952697753906,0,200,10,0
Clark,40,24,2,anomalous,2.140861988067627,0.5308878421783447,17,0,0,193
Clark,40,24,3,normal,2.2412221431732178,0.5615520477294922,0,199,11,0
Clark,40,24,3,anomalous,2.2412221431732178,0.5800261497497559,21,0,0,189
Clark,40,24,4,normal,2.293595790863037,0.8019838333129883,0,193,17,0
Clark,40,24,4,anomalous,2.293595790863037,0.5868589878082275,24,0,0,186
Clark,40,24,5,normal,2.3076040744781494,0.5597398281097412,0,188,22,0
Clark,40,24,5,anomalous,2.3076040744781494,0.5631101131439209,29,0,0,181
Clark,40,24,6,normal,2.1861610412597656,0.5630378723144531,0,184,26,0
Clark,40,24,6,anomalous,2.1861610412597656,0.5489706993103027,31,0,0,179
Clark,40,24,7,normal,2.1603949069976807,0.5176198482513428,0,183,27,0
Clark,40,24,7,anomalous,2.1603949069976807,0.5328259468078613,32,0,0,178
Clark,40,24,8,normal,2.106632947921753,0.5171670913696289,0,179,31,0
Clark,40,24,8,anomalous,2.106632947921753,0.531667947769165,34,0,0,176
Clark,40,24,9,normal,2.1057050228118896,0.5326700210571289,0,175,35,0
Clark,40,24,9,anomalous,2.1057050228118896,0.558114767074585,40,0,0,170
Clark,40,24,10,normal,2.149042844772339,0.521660327911377,0,174,36,0
Clark,40,24,10,anomalous,2.149042844772339,0.5244450569152832,44,0,0,166
Clark,45,24,1,normal,2.3176891803741455,0.5643401145935059,0,200,10,0
Clark,45,24,1,anomalous,2.3176891803741455,0.575016975402832,7,0,0,203
Clark,45,24,2,normal,2.30791974067688,0.5703086853027344,0,193,17,0
Clark,45,24,2,anomalous,2.30791974067688,0.5677351951599121,13,0,0,197
Clark,45,24,3,normal,2.290889024734497,0.5687711238861084,0,189,21,0
Clark,45,24,3,anomalous,2.290889024734497,0.5769379138946533,15,0,0,195
Clark,45,24,4,normal,2.2939882278442383,0.5786418914794922,0,186,24,0
Clark,45,24,4,anomalous,2.2939882278442383,0.5764069557189941,21,0,0,189
Clark,45,24,5,normal,2.288954734802246,0.567249059677124,0,183,27,0
Clark,45,24,5,anomalous,2.288954734802246,0.568274974822998,24,0,0,186
Clark,45,24,6,normal,2.3034558296203613,0.5582280158996582,0,181,29,0
Clark,45,24,6,anomalous,2.3034558296203613,0.5759227275848389,32,0,0,178
Clark,45,24,7,normal,2.2866311073303223,0.5694739818572998,0,180,30,0
Clark,45,24,7,anomalous,2.2866311073303223,0.5677969455718994,39,0,0,171
Clark,45,24,8,normal,2.3000152111053467,0.5864381790161133,0,178,32,0
Clark,45,24,8,anomalous,2.3000152111053467,0.615609884262085,42,0,0,168
Clark,45,24,9,normal,2.3660879135131836,0.598304033279419,0,176,34,0
Clark,45,24,9,anomalous,2.3660879135131836,0.5693659782409668,42,0,0,168
Clark,45,24,10,normal,2.304948091506958,0.5641899108886719,0,174,36,0
Clark,45,24,10,anomalous,2.304948091506958,0.5792820453643799,48,0,0,162
Clark,50,24,1,normal,2.47296404838562,0.6159298419952393,0,199,11,0
Clark,50,24,1,anomalous,2.47296404838562,0.6168498992919922,9,0,0,201
Clark,50,24,2,normal,2.4606680870056152,0.6490178108215332,0,197,13,0
Clark,50,24,2,anomalous,2.4606680870056152,0.6848130226135254,13,0,0,197
Clark,50,24,3,normal,2.7342309951782227,0.6483950614929199,0,192,18,0
