DT,Usage
18709,0.01
18710,0.0
18711,0.0
18712,0.0
18713,0.01
18714,0.03
18715,0.06
18716,0.23
18717,0.32
18718,0.39
18719,0.46
18720,0.51
18721,0.54
18722,0.57
18723,0.58
18724,0.59
18725,0.59
18726,0.58
18727,0.57
18728,0.51
18729,0.4
18730,0.33
18731,0.19
18732,0.31
18733,0.23
18734,0.12
18735,0.03
18736,0.01
18737,0.0
18738,0.0
18739,0.0
18740,0.0
18741,0.0
18742,0.0
18743,0.0
18744,0.0
18745,0.0
18746,0.0
18747,0.0
18748,0.0
18801,0.0
18802,0.0
18803,0.0
18804,0.0
18805,0.0
18806,0.0
18807,0.0
18808,0.0
18809,0.0
18810,0.0
18811,0.0
18812,0.0
18813,0.02
18814,0.05
18815,0.09
18816,0.16
18817,0.17
18818,0.28
18819,0.41
18820,0.29
18821,0.41
18822,0.4
18823,0.5
18824,0.51
18825,0.37
18826,0.33
18827,0.16
18828,0.11
18829,0.29
18830,0.38
18831,0.15
18832,0.08
18833,0.06
18834,0.04
18835,0.01
18836,0.0
18837,0.0
18838,0.0
18839,0.0
18840,0.0
18841,0.0
18842,0.0
18843,0.0
18844,0.0
18845,0.0
18846,0.0
18847,0.0
18848,0.0
18901,0.0
18902,0.0
18903,0.0
18904,0.0
18905,0.0
18906,0.0
18907,0.0
18908,0.0
18909,0.0
18910,0.0
18911,0.0
18912,0.0
18913,0.01
18914,0.03
18915,0.08
18916,0.24
18917,0.29
18918,0.33
18919,0.33
18920,0.3
18921,0.56
18922,0.58
18923,0.53
18924,0.5
18925,0.6
18926,0.59
18927,0.59
18928,0.46
18929,0.35
18930,0.46
18931,0.27
18932,0.06
18933,0.06
18934,0.03
18935,0.02
18936,0.0
18937,0.0
18938,0.0
18939,0.0
18940,0.0
18941,0.0
18942,0.0
18943,0.0
18944,0.0
18945,0.0
18946,0.01
18947,0.0
18948,0.0
19001,0.0
19002,0.0
19003,0.0
19004,0.0
19005,0.0
19006,0.0
19007,0.0
19008,0.0
19009,0.0
19010,0.0
19011,0.0
19012,0.0
19013,0.03
19014,0.09
19015,0.07
19016,0.2
19017,0.16
19018,0.28
19019,0.24
19020,0.35
19021,0.4
19022,0.31
19023,0.18
19024,0.17
19025,0.3
19026,0.62
19027,0.47
19028,0.31
19029,0.06
19030,0.12
19031,0.16
19032,0.08
19033,0.06
19034,0.07
19035,0.03
19036,0.01
19037,0.0
19038,0.0
19039,0.0
19040,0.0
19041,0.0
19042,0.0
19043,0.0
19044,0.0
19045,0.0
19046,0.0
19047,0.0
19048,0.0
19101,0.0
19102,0.0
19103,0.0
19104,0.0
19105,0.0
19106,0.01
19107,0.0
19108,0.0
19109,0.0
19110,0.0
19111,0.0
19112,0.0
19113,0.02
19114,0.04
19115,0.09
19116,0.27
19117,0.36
19118,0.31
19119,0.09
19120,0.24
19121,0.29
19122,0.26
19123,0.39
19124,0.26
19125,0.3
19126,0.16
19127,0.61
19128,0.38
19129,0.14
19130,0.11
19131,0.29
19132,0.35
19133,0.27
19134,0.14
19135,0.01
19136,0.0
19137,0.0
19138,0.0
19139,0.0
19140,0.0
19141,0.0
19142,0.0
19143,0.0
19144,0.0
19145,0.0
19146,0.0
19147,0.0
19148,0.0
19201,0.0
19202,0.0
19203,0.0
19204,0.0
19205,0.0
19206,0.01
19207,0.0
19208,0.0
19209,0.0
19210,0.0
19211,0.0
19212,0.0
19213,0.02
19214,0.03
19215,0.03
19216,0.07
19217,0.04
19218,0.09
19219,0.17
19220,0.19
19221,0.22
19222,0.2
19223,0.26
19224,0.23
19225,0.23
19226,0.31
19227,0.31
19228,0.18
19229,0.22
19230,0.2
19231,0.2
19232,0.11
19233,0.07
19234,0.07
19235,0.03
19236,0.0
19237,0.0
19238,0.0
19239,0.0
19240,0.0
19241,0.0
19242,0.0
19243,0.01
19244,0.0
19245,0.0
19246,0.0
19247,0.0
19248,0.0
19301,0.0
19302,0.0
19303,0.0
19304,0.0
19305,0.0
19306,0.0
19307,0.0
19308,0.0
19309,0.0
19310,0.0
19311,0.0
19312,0.0
19313,0.02
19314,0.04
19315,0.08
19316,0.12
19317,0.14
19318,0.11
19319,0.1
19320,0.08
19321,0.18
19322,0.3
19323,0.28
19324,0.23
19325,0.24
19326,0.4
19327,0.24
19328,0.09
19329,0.26
19330,0.14
19331,0.05
19332,0.04
19333,0.07
19334,0.04
19335,0.01
19336,0.0
19337,0.0
19338,0.0
19339,0.0
19340,0.0
19341,0.0
19342,0.0
19343,0.0
19344,0.0
19345,0.0
19346,0.0
19347,0.0
19348,0.0
19401,0.0
19402,0.0
19403,0.0
19404,0.0
19405,0.0
19406,0.0
19407,0.0
19408,0.0
19409,0.0
19410,0.0
19411,0.0
19412,0.0
19413,0.0
19414,0.0
19415,0.02
19416,0.06
19417,0.03
19418,0.06
19419,0.09
19420,0.12
19421,0.13
19422,0.09
19423,0.16
19424,0.26
19425,0.38
19426,0.17
19427,0.45
19428,0.53
19429,0.51
19430,0.34
19431,0.14
19432,0.16
19433,0.14
19434,0.12
19435,0.09
19436,0.04
19437,0.0
19438,0.0
19439,0.0
19440,0.0
19441,0.0
19442,0.0
19443,0.01
19444,0.0
19445,0.0
19446,0.0
19447,0.0
19448,0.0
19501,0.0
19502,0.0
19503,0.0
19504,0.0
19505,0.0
19506,0.0
19507,0.0
19508,0.0
19509,0.0
19510,0.0
19511,0.0
19512,0.0
19513,0.0
19514,0.0
19515,0.03
19516,0.05
19517,0.08
19518,0.08
19519,0.07
19520,0.12
19521,0.22
19522,0.38
19523,0.38
19524,0.42
19525,0.42
19526,0.5
19527,0.49
19528,0.56
19529,0.38
19530,0.28
19531,0.33
19532,0.28
19533,0.21
19534,0.36
19535,0.17
19536,0.06
19537,0.01
19538,0.0
19539,0.0
19540,0.0
19541,0.0
19542,0.0
19543,0.0
19544,0.0
19545,0.0
19546,0.0
19547,0.01
19548,0.0
19601,0.0
19602,0.0
19603,0.0
19604,0.0
19605,0.0
19606,0.0
19607,0.0
19608,0.0
19609,0.0
19610,0.0
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,0.03
19616,0.07
19617,0.06
19618,0.09
19619,0.09
19620,0.1
19621,0.17
19622,0.14
19623,0.11
19624,0.41
19625,0.42
19626,0.28
19627,0.17
19628,0.59
19629,0.6
19630,0.59
19631,0.53
19632,0.47
19633,0.35
19634,0.35
19635,0.27
19636,0.06
19637,0.01
19638,0.0
19639,0.0
19640,0.0
19641,0.0
19642,0.0
19643,0.0
19644,0.0
19645,0.0
19646,0.0
19647,0.0
19648,0.0
19701,0.0
19702,0.0
19703,0.0
19704,0.0
19705,0.0
19706,0.0
19707,0.0
19708,0.0
19709,0.0
19710,0.0
19711,0.0
19712,0.0
19713,0.0
19714,0.01
19715,0.04
19716,0.07
19717,0.07
19718,0.16
19719,0.17
19720,0.23
19721,0.23
19722,0.31
19723,0.17
19724,0.26
19725,0.28
19726,0.21
19727,0.37
19728,0.36
19729,0.24
19730,0.28
19731,0.25
19732,0.14
19733,0.04
19734,0.01
19735,0.06
19736,0.06
19737,0.02
19738,0.0
19739,0.0
19740,0.0
19741,0.0
19742,0.0
19743,0.0
19744,0.0
19745,0.0
19746,0.0
19747,0.0
19748,0.0
19801,0.0
19802,0.0
19803,0.0
19804,0.0
19805,0.0
19806,0.0
19807,0.0
19808,0.0
19809,0.0
19810,0.0
19811,0.0
19812,0.0
19813,0.0
19814,0.02
19815,0.02
19816,0.03
19817,0.03
19818,0.06
19819,0.15
19820,0.3
19821,0.27
19822,0.31
19823,0.39
19824,0.4
19825,0.34
19826,0.28
19827,0.17
19828,0.15
19829,0.11
19830,0.13
19831,0.11
19832,0.09
19833,0.07
19834,0.03
19835,0.01
19836,0.01
19837,0.0
19838,0.0
19839,0.0
19840,0.0
19841,0.0
19842,0.0
19843,0.0
19844,0.0
19845,0.0
19846,0.0
19847,0.0
19848,0.0
19901,0.0
19902,0.0
19903,0.0
19904,0.0
19905,0.0
19906,0.0
19907,0.0
19908,0.0
19909,0.0
19910,0.0
19911,0.0
19912,0.0
19913,0.0
19914,0.01
19915,0.03
19916,0.04
19917,0.07
19918,0.11
19919,0.12
19920,0.18
19921,0.28
19922,0.32
19923,0.15
19924,0.26
19925,0.53
19926,0.38
19927,0.42
19928,0.59
19929,0.59
19930,0.56
19931,0.52
19932,0.23
19933,0.1
19934,0.11
19935,0.19
19936,0.13
19937,0.04
19938,0.01
19939,0.0
19940,0.0
19941,0.0
19942,0.0
19943,0.0
19944,0.0
19945,0.0
19946,0.0
19947,0.0
19948,0.0
20001,0.0
20002,0.0
20003,0.0
20004,0.0
20005,0.0
20006,0.0
20007,0.0
20008,0.0
20009,0.0
20010,0.0
20011,0.0
20012,0.0
20013,0.0
20014,0.01
20015,0.03
20016,0.03
20017,0.07
20018,0.12
20019,0.17
20020,0.2
20021,0.21
20022,0.17
20023,0.18
20024,0.19
20025,0.17
20026,0.14
20027,0.12
20028,0.15
20029,0.11
20030,0.13
20031,0.11
20032,0.07
20033,0.05
20034,0.04
20035,0.05
20036,0.14
20037,0.03
20038,0.01
20039,0.0
20040,0.0
20041,0.0
20042,0.0
20043,0.0
20044,0.0
20045,0.0
20046,0.0
20047,0.0
20048,0.0
20101,0.0
20102,0.0
20103,0.0
20104,0.0
20105,0.0
20106,0.0
20107,0.0
20108,0.0
20109,0.0
20110,0.0
20111,0.0
20112,0.0
20113,0.0
20114,0.01
20115,0.01
20116,0.03
20117,0.14
20118,0.13
20119,0.38
20120,0.42
20121,0.51
20122,0.44
20123,0.59
20124,0.48
20125,0.41
20126,0.44
20127,0.53
20128,0.56
20129,0.57
20130,0.58
20131,0.51
20132,0.23
20133,0.14
20134,0.15
20135,0.1
20136,0.01
20137,0.0
20138,0.0
20139,0.0
20140,0.0
20141,0.0
20142,0.0
20143,0.0
20144,0.0
20145,0.0
20146,0.0
20147,0.0
20148,0.0
20201,0.0
20202,0.0
20203,0.0
20204,0.0
20205,0.0
20206,0.0
20207,0.0
20208,0.0
20209,0.0
20210,0.0
20211,0.0
20212,0.0
20213,0.0
20214,0.01
20215,0.03
20216,0.12
20217,0.11
20218,0.22
20219,0.11
20220,0.18
20221,0.17
20222,0.18
20223,0.14
20224,0.37
20225,0.56
20226,0.39
20227,0.36
20228,0.27
20229,0.31
20230,0.34
20231,0.33
20232,0.32
20233,0.22
20234,0.29
20235,0.28
20236,0.15
20237,0.03
20238,0.01
20239,0.0
20240,0.0
20241,0.0
20242,0.0
20243,0.0
20244,0.0
20245,0.0
20246,0.0
20247,0.0
20248,0.0
20301,0.0
20302,0.0
20303,0.0
20304,0.0
20305,0.0
20306,0.0
20307,0.0
20308,0.0
20309,0.0
20310,0.0
20311,0.0
20312,0.0
20313,0.0
20314,0.01
20315,0.03
20316,0.07
20317,0.09
20318,0.11
20319,0.19
20320,0.12
20321,0.17
20322,0.15
20323,0.23
20324,0.31
20325,0.55
20326,0.34
20327,0.52
20328,0.57
20329,0.38
20330,0.42
20331,0.19
20332,0.02
20333,0.01
20334,0.01
20335,0.19
20336,0.06
20337,0.04
20338,0.01
20339,0.0
20340,0.0
20341,0.0
20342,0.0
20343,0.0
20344,0.0
20345,0.0
20346,0.0
20347,0.0
20348,0.0
20401,0.0
20402,0.0
20403,0.0
20404,0.0
20405,0.0
20406,0.0
20407,0.0
20408,0.0
20409,0.0
20410,0.0
20411,0.0
20412,0.0
20413,0.0
20414,0.01
20415,0.07
20416,0.1
20417,0.09
20418,0.15
20419,0.24
20420,0.15
20421,0.25
20422,0.21
20423,0.28
20424,0.22
20425,0.24
20426,0.39
20427,0.4
20428,0.44
20429,0.03
20430,0.16
20431,0.0
20432,0.03
20433,0.09
20434,0.16
20435,0.03
20436,0.01
20437,0.01
20438,0.01
20439,0.0
20440,0.0
20441,0.0
20442,0.0
20443,0.0
20444,0.0
20445,0.0
20446,0.0
20447,0.0
20448,0.0
20501,0.0
20502,0.0
20503,0.0
20504,0.0
20505,0.0
20506,0.0
20507,0.0
20508,0.0
20509,0.0
20510,0.0
20511,0.0
20512,0.0
20513,0.0
20514,0.0
20515,0.03
20516,0.09
20517,0.19
20518,0.13
20519,0.19
20520,0.22
20521,0.24
20522,0.39
20523,0.31
20524,0.51
20525,0.43
20526,0.54
20527,0.61
20528,0.16
20529,0.14
20530,0.03
20531,0.14
20532,0.11
20533,0.05
20534,0.04
20535,0.11
20536,0.03
20537,0.02
20538,0.01
20539,0.0
20540,0.0
20541,0.0
20542,0.0
20543,0.0
20544,0.0
20545,0.0
20546,0.0
20547,0.0
20548,0.0
20601,0.0
20602,0.0
20603,0.0
20604,0.0
20605,0.0
20606,0.0
20607,0.0
20608,0.0
20609,0.0
20610,0.0
20611,0.0
20612,0.0
20613,0.0
20614,0.0
20615,0.01
20616,0.03
20617,0.06
20618,0.09
20619,0.07
20620,0.12
20621,0.08
20622,0.09
20623,0.07
20624,0.09
20625,0.09
20626,0.1
20627,0.11
20628,0.1
20629,0.29
20630,0.19
20631,0.12
20632,0.04
20633,0.07
20634,0.08
20635,0.05
20636,0.14
20637,0.04
20638,0.01
20639,0.0
20640,0.0
20641,0.0
20642,0.0
20643,0.0
20644,0.0
20645,0.0
20646,0.0
20647,0.0
20648,0.0
20701,0.0
20702,0.0
20703,0.0
20704,0.0
20705,0.0
20706,0.0
20707,0.0
20708,0.0
20709,0.0
20710,0.0
20711,0.0
20712,0.0
20713,0.0
20714,0.02
20715,0.04
20716,0.04
20717,0.17
20718,0.32
20719,0.41
20720,0.49
20721,0.54
20722,0.58
20723,0.62
20724,0.62
20725,0.52
20726,0.4
20727,0.54
20728,0.46
20729,0.29
20730,0.47
20731,0.44
20732,0.51
20733,0.4
20734,0.26
20735,0.28
20736,0.18
20737,0.02
20738,0.0
20739,0.0
20740,0.0
20741,0.0
20742,0.0
20743,0.0
20744,0.0
20745,0.0
20746,0.0
20747,0.0
20748,0.0
20801,0.0
20802,0.0
20803,0.0
20804,0.0
20805,0.0
20806,0.0
20807,0.0
20808,0.0
20809,0.0
20810,0.0
20811,0.01
20812,0.0
20813,0.0
20814,0.01
20815,0.03
20816,0.11
20817,0.21
20818,0.3
20819,0.39
20820,0.46
20821,0.52
20822,0.56
20823,0.59
20824,0.61
20825,0.62
20826,0.62
20827,0.62
20828,0.61
20829,0.57
20830,0.55
20831,0.47
20832,0.33
20833,0.27
20834,0.14
20835,0.13
20836,0.14
20837,0.02
20838,0.01
20839,0.0
20840,0.0
20841,0.0
20842,0.0
20843,0.0
20844,0.0
20845,0.0
20846,0.0
20847,0.0
20848,0.0
20901,0.0
20902,0.0
20903,0.0
20904,0.0
20905,0.0
20906,0.0
20907,0.0
20908,0.0
20909,0.0
20910,0.0
20911,0.0
20912,0.0
20913,0.0
20914,0.01
20915,0.03
20916,0.1
20917,0.2
20918,0.3
20919,0.38
20920,0.46
20921,0.37
20922,0.55
20923,0.58
20924,0.6
20925,0.61
20926,0.51
20927,0.62
20928,0.61
20929,0.61
20930,0.57
20931,0.54
20932,0.49
20933,0.39
20934,0.09
20935,0.06
20936,0.06
20937,0.01
20938,0.01
20939,0.0
20940,0.0
20941,0.01
20942,0.0
20943,0.0
20944,0.0
20945,0.0
20946,0.0
20947,0.0
20948,0.0
21001,0.0
21002,0.0
21003,0.0
21004,0.0
21005,0.0
21006,0.0
21007,0.0
21008,0.0
21009,0.0
21010,0.0
21011,0.0
21012,0.0
21013,0.0
21014,0.0
21015,0.01
21016,0.0
21017,0.02
21018,0.02
21019,0.03
21020,0.06
21021,0.09
21022,0.12
21023,0.12
21024,0.12
21025,0.12
21026,0.11
21027,0.14
21028,0.13
21029,0.14
21030,0.09
21031,0.08
21032,0.26
21033,0.17
21034,0.07
21035,0.05
21036,0.03
21037,0.01
21038,0.0
21039,0.0
21040,0.0
21041,0.0
21042,0.0
21043,0.0
21044,0.0
21045,0.0
21046,0.0
21047,0.0
21048,0.0
21101,0.0
21102,0.0
21103,0.0
21104,0.0
21105,0.0
21106,0.01
21107,0.0
21108,0.0
21109,0.0
21110,0.0
21111,0.0
21112,0.0
21113,0.0
21114,0.02
21115,0.03
21116,0.09
21117,0.2
21118,0.23
21119,0.21
21120,0.13
21121,0.1
21122,0.16
21123,0.11
21124,0.23
21125,0.48
21126,0.38
21127,0.62
21128,0.55
21129,0.45
21130,0.57
21131,0.49
21132,0.11
21133,0.05
21134,0.0
21135,0.03
21136,0.06
21137,0.03
21138,0.01
21139,0.0
21140,0.0
21141,0.0
21142,0.0
21143,0.0
21144,0.0
21145,0.0
21146,0.0
21147,0.0
21148,0.0
21201,0.0
21202,0.0
21203,0.0
21204,0.0
21205,0.0
21206,0.0
21207,0.0
21208,0.0
21209,0.0
21210,0.0
21211,0.0
21212,0.0
21213,0.0
21214,0.01
21215,0.04
21216,0.11
21217,0.2
21218,0.23
21219,0.27
21220,0.39
21221,0.54
21222,0.56
21223,0.57
21224,0.61
21225,0.41
21226,0.64
21227,0.57
21228,0.63
21229,0.59
21230,0.53
21231,0.44
21232,0.44
21233,0.33
21234,0.33
21235,0.08
21236,0.04
21237,0.03
21238,0.01
21239,0.0
21240,0.0
21241,0.0
21242,0.0
21243,0.0
21244,0.0
21245,0.0
21246,0.0
21247,0.0
21248,0.0
21301,0.0
21302,0.0
21303,0.0
21304,0.0
21305,0.0
21306,0.0
21307,0.0
21308,0.0
21309,0.0
21310,0.0
21311,0.0
21312,0.0
21313,0.0
21314,0.01
21315,0.04
21316,0.1
21317,0.19
21318,0.29
21319,0.33
21320,0.44
21321,0.49
21322,0.53
21323,0.56
21324,0.59
21325,0.6
21326,0.33
21327,0.19
21328,0.23
21329,0.04
21330,0.01
21331,0.09
21332,0.01
21333,0.06
21334,0.17
21335,0.09
21336,0.09
21337,0.03
21338,0.01
21339,0.0
21340,0.0
21341,0.0
21342,0.0
21343,0.0
21344,0.0
21345,0.0
21346,0.0
21347,0.0
21348,0.0
21401,0.0
21402,0.0
21403,0.0
21404,0.0
21405,0.0
21406,0.0
21407,0.0
21408,0.0
21409,0.0
21410,0.0
21411,0.0
21412,0.0
21413,0.01
21414,0.01
21415,0.03
21416,0.11
21417,0.2
21418,0.29
21419,0.37
21420,0.44
21421,0.48
21422,0.52
21423,0.54
21424,0.57
21425,0.59
21426,0.53
21427,0.39
21428,0.3
21429,0.19
21430,0.02
21431,0.04
21432,0.04
21433,0.06
21434,0.09
21435,0.03
21436,0.03
21437,0.03
21438,0.0
21439,0.0
21440,0.01
21441,0.0
21442,0.0
21443,0.0
21444,0.0
21445,0.0
21446,0.0
21447,0.0
21448,0.0
21501,0.0
21502,0.0
21503,0.0
21504,0.0
21505,0.0
21506,0.0
21507,0.0
21508,0.0
21509,0.0
21510,0.0
21511,0.0
21512,0.0
21513,0.0
21514,0.0
21515,0.01
21516,0.01
21517,0.03
21518,0.02
21519,0.04
21520,0.04
21521,0.05
21522,0.06
21523,0.1
21524,0.11
21525,0.09
21526,0.11
21527,0.13
21528,0.11
21529,0.1
21530,0.09
21531,0.09
21532,0.08
21533,0.11
21534,0.08
21535,0.07
21536,0.02
21537,0.01
21538,0.01
21539,0.0
21540,0.0
21541,0.0
21542,0.0
21543,0.0
21544,0.0
21545,0.0
21546,0.0
21547,0.0
21548,0.0
21601,0.0
21602,0.0
21603,0.0
21604,0.0
21605,0.0
21606,0.0
21607,0.0
21608,0.0
21609,0.0
21610,0.0
21611,0.0
21612,0.0
21613,0.0
21614,0.01
21615,0.03
21616,0.04
21617,0.08
21618,0.04
21619,0.04
21620,0.12
21621,0.21
21622,0.18
21623,0.17
21624,0.12
21625,0.18
21626,0.25
21627,0.28
21628,0.29
21629,0.26
21630,0.18
21631,0.16
21632,0.12
21633,0.12
21634,0.12
21635,0.29
21636,0.18
21637,0.03
21638,0.01
21639,0.0
21640,0.0
21641,0.0
21642,0.0
21643,0.0
21644,0.0
21645,0.0
21646,0.0
21647,0.0
21648,0.0
21701,0.0
21702,0.0
21703,0.0
21704,0.0
21705,0.0
21706,0.0
21707,0.0
21708,0.0
21709,0.0
21710,0.0
21711,0.0
21712,0.0
21713,0.0
21714,0.01
21715,0.04
21716,0.12
21717,0.21
21718,0.23
21719,0.28
21720,0.34
21721,0.06
21722,0.01
21723,0.26
21724,0.45
21725,0.54
21726,0.39
21727,0.24
21728,0.26
21729,0.46
21730,0.06
21731,0.09
21732,0.27
21733,0.41
21734,0.11
21735,0.1
21736,0.04
21737,0.04
21738,0.01
21739,0.0
21740,0.0
21741,0.0
21742,0.0
21743,0.0
21744,0.0
21745,0.0
21746,0.0
21747,0.0
21748,0.0
21801,0.0
21802,0.0
21803,0.01
21804,0.0
21805,0.0
21806,0.0
21807,0.0
21808,0.0
21809,0.0
21810,0.0
21811,0.0
21812,0.0
21813,0.0
21814,0.01
21815,0.04
21816,0.11
21817,0.17
21818,0.29
21819,0.3
21820,0.19
21821,0.16
21822,0.36
21823,0.25
21824,0.13
21825,0.36
21826,0.18
21827,0.44
21828,0.15
21829,0.19
21830,0.06
21831,0.11
21832,0.04
21833,0.03
21834,0.1
21835,0.11
21836,0.07
21837,0.06
21838,0.01
21839,0.0
21840,0.0
21841,0.0
21842,0.0
21843,0.0
21844,0.0
21845,0.0
21846,0.0
21847,0.0
21848,0.0
21901,0.0
21902,0.0
21903,0.0
21904,0.0
21905,0.01
21906,0.0
21907,0.0
21908,0.0
21909,0.0
21910,0.0
21911,0.0
21912,0.0
21913,0.0
21914,0.02
21915,0.03
21916,0.04
21917,0.03
21918,0.06
21919,0.2
21920,0.22
21921,0.29
21922,0.44
21923,0.46
21924,0.44
21925,0.33
21926,0.18
21927,0.29
21928,0.51
21929,0.4
21930,0.44
21931,0.39
21932,0.34
21933,0.32
21934,0.14
21935,0.18
21936,0.06
21937,0.02
21938,0.02
21939,0.0
21940,0.0
21941,0.0
21942,0.0
21943,0.0
21944,0.0
21945,0.0
21946,0.0
21947,0.0
21948,0.0
22001,0.0
22002,0.0
22003,0.0
22004,0.0
22005,0.0
22006,0.0
22007,0.0
22008,0.0
22009,0.0
22010,0.0
22011,0.0
22012,0.0
22013,0.0
22014,0.02
22015,0.02
22016,0.01
22017,0.03
22018,0.14
22019,0.13
22020,0.17
22021,0.36
22022,0.19
22023,0.36
22024,0.34
22025,0.17
22026,0.26
22027,0.15
22028,0.14
22029,0.22
22030,0.31
22031,0.26
22032,0.16
22033,0.03
22034,0.03
22035,0.28
22036,0.12
22037,0.03
22038,0.01
22039,0.0
22040,0.0
22041,0.0
22042,0.0
22043,0.0
22044,0.0
22045,0.0
22046,0.0
22047,0.0
22048,0.0
22101,0.0
22102,0.0
22103,0.0
22104,0.0
22105,0.0
22106,0.0
22107,0.0
22108,0.0
22109,0.0
22110,0.0
22111,0.0
22112,0.0
22113,0.01
22114,0.03
22115,0.05
22116,0.13
22117,0.28
22118,0.24
22119,0.38
22120,0.45
22121,0.46
22122,0.53
22123,0.56
22124,0.59
22125,0.54
22126,0.62
22127,0.6
22128,0.59
22129,0.29
22130,0.42
22131,0.44
22132,0.38
22133,0.36
22134,0.22
22135,0.19
22136,0.12
22137,0.05
22138,0.01
22139,0.01
22140,0.0
22141,0.0
22142,0.0
22143,0.0
22144,0.0
22145,0.0
22146,0.0
22147,0.0
22148,0.0
22201,0.0
22202,0.0
22203,0.0
22204,0.0
22205,0.0
22206,0.0
22207,0.0
22208,0.0
22209,0.0
22210,0.0
22211,0.0
22212,0.0
22213,0.0
22214,0.01
22215,0.01
22216,0.07
22217,0.16
22218,0.2
22219,0.33
22220,0.17
22221,0.11
22222,0.12
22223,0.16
22224,0.16
22225,0.28
22226,0.53
22227,0.58
22228,0.61
22229,0.48
22230,0.31
22231,0.45
22232,0.32
22233,0.12
22234,0.23
22235,0.23
22236,0.03
22237,0.01
22238,0.01
22239,0.0
22240,0.0
22241,0.0
22242,0.0
22243,0.0
22244,0.0
22245,0.0
22246,0.0
22247,0.0
22248,0.0
22301,0.0
22302,0.0
22303,0.0
22304,0.0
22305,0.0
22306,0.0
22307,0.0
22308,0.0
22309,0.0
22310,0.0
22311,0.0
22312,0.0
22313,0.01
22314,0.01
22315,0.04
22316,0.04
22317,0.07
22318,0.08
22319,0.07
22320,0.06
22321,0.06
22322,0.07
22323,0.06
22324,0.1
22325,0.17
22326,0.12
22327,0.07
22328,0.08
22329,0.13
22330,0.09
22331,0.03
22332,0.03
22333,0.01
22334,0.0
22335,0.0
22336,0.0
22337,0.0
22338,0.0
22339,0.0
22340,0.0
22341,0.0
22342,0.0
22343,0.0
22344,0.0
22345,0.0
22346,0.0
22347,0.0
22348,0.0
22401,0.0
22402,0.0
22403,0.01
22404,0.0
22405,0.0
22406,0.0
22407,0.0
22408,0.0
22409,0.0
22410,0.0
22411,0.0
22412,0.0
22413,0.01
22414,0.0
22415,0.01
22416,0.06
22417,0.12
22418,0.19
22419,0.23
22420,0.15
22421,0.17
22422,0.01
22423,0.04
22424,0.12
22425,0.04
22426,0.1
22427,0.17
22428,0.02
22429,0.02
22430,0.13
22431,0.17
22432,0.09
22433,0.03
22434,0.04
22435,0.11
22436,0.14
22437,0.04
22438,0.01
22439,0.0
22440,0.0
22441,0.0
22442,0.0
22443,0.0
22444,0.0
22445,0.0
22446,0.0
22447,0.0
22448,0.0
22501,0.0
22502,0.0
22503,0.01
22504,0.0
22505,0.0
22506,0.0
22507,0.0
22508,0.0
22509,0.0
22510,0.0
22511,0.0
22512,0.0
22513,0.0
22514,0.02
22515,0.04
22516,0.13
22517,0.23
22518,0.32
22519,0.36
22520,0.42
22521,0.06
22522,0.41
22523,0.37
22524,0.33
22525,0.13
22526,0.22
22527,0.15
22528,0.24
22529,0.19
22530,0.16
22531,0.14
22532,0.04
22533,0.09
22534,0.0
22535,0.02
22536,0.03
22537,0.01
22538,0.01
22539,0.0
22540,0.0
22541,0.0
22542,0.0
22543,0.0
22544,0.0
22545,0.0
22546,0.0
22547,0.0
22548,0.0
22601,0.0
22602,0.0
22603,0.0
22604,0.0
22605,0.0
22606,0.0
22607,0.0
22608,0.0
22609,0.0
22610,0.0
22611,0.0
22612,0.0
22613,0.0
22614,0.01
22615,0.01
22616,0.04
22617,0.03
22618,0.05
22619,0.11
22620,0.16
22621,0.23
22622,0.11
22623,0.12
22624,0.31
22625,0.23
22626,0.02
22627,0.11
22628,0.02
22629,0.38
22630,0.26
22631,0.12
22632,0.27
22633,0.23
22634,0.23
22635,0.1
22636,0.05
22637,0.03
22638,0.02
22639,0.0
22640,0.0
22641,0.0
22642,0.0
22643,0.0
22644,0.0
22645,0.0
22646,0.0
22647,0.0
22648,0.0
22701,0.0
22702,0.0
22703,0.0
22704,0.0
22705,0.0
22706,0.0
22707,0.0
22708,0.0
22709,0.0
22710,0.0
22711,0.0
22712,0.0
22713,0.0
22714,0.01
22715,0.03
22716,0.09
22717,0.07
22718,0.06
22719,0.07
22720,0.21
22721,0.2
22722,0.19
22723,0.13
22724,0.28
22725,0.41
22726,0.14
22727,0.07
22728,0.19
22729,0.4
22730,0.24
22731,0.16
22732,0.03
22733,0.07
22734,0.09
22735,0.05
22736,0.02
22737,0.03
22738,0.01
22739,0.0
22740,0.0
22741,0.0
22742,0.0
22743,0.0
22744,0.0
22745,0.0
22746,0.0
22747,0.0
22748,0.0
22801,0.0
22802,0.0
22803,0.0
22804,0.0
22805,0.0
22806,0.0
22807,0.0
22808,0.0
22809,0.0
22810,0.0
22811,0.0
22812,0.0
22813,0.0
22814,0.01
22815,0.03
22816,0.05
22817,0.16
22818,0.13
22819,0.11
22820,0.29
22821,0.29
22822,0.19
22823,0.09
22824,0.16
22825,0.21
22826,0.22
22827,0.21
22828,0.21
22829,0.34
22830,0.47
22831,0.42
22832,0.17
22833,0.08
22834,0.1
22835,0.07
22836,0.06
22837,0.04
22838,0.01
22839,0.0
