DT,Usage
55114,0.03
55115,0.04
55116,0.02
55117,0.03
55118,0.01
55119,0.02
55120,0.01
55121,0.01
55122,0.01
55123,0.01
55124,0.02
55125,0.03
55126,0.03
55127,0.02
55128,0.03
55129,0.02
55130,0.01
55131,0.03
55132,0.04
55133,0.01
55134,0.03
55135,0.02
55136,0.0
55137,0.0
55138,0.0
55139,0.0
55140,0.0
55141,0.0
55142,0.0
55143,0.0
55144,0.0
55145,0.0
55146,0.0
55147,0.0
55148,0.0
55201,0.0
55202,0.0
55203,0.0
55204,0.0
55205,0.0
55206,0.0
55207,0.0
55208,0.0
55209,0.0
55210,0.0
55211,0.0
55212,0.0
55213,0.01
55214,0.01
55215,0.03
55216,0.2
55217,0.16
55218,0.21
55219,0.37
55220,0.47
55221,0.57
55222,0.53
55223,0.42
55224,0.38
55225,0.32
55226,0.39
55227,0.23
55228,0.34
55229,0.15
55230,0.17
55231,0.07
55232,0.12
55233,0.21
55234,0.06
55235,0.02
55236,0.0
55237,0.0
55238,0.0
55239,0.0
55240,0.0
55241,0.0
55242,0.0
55243,0.0
55244,0.0
55245,0.0
55246,0.0
55247,0.0
55248,0.0
55301,0.0
55302,0.0
55303,0.0
55304,0.0
55305,0.0
55306,0.0
55307,0.0
55308,0.0
55309,0.0
55310,0.0
55311,0.0
55312,0.01
55313,0.02
55314,0.06
55315,0.13
55316,0.26
55317,0.21
55318,0.41
55319,0.41
55320,0.31
55321,0.46
55322,0.59
55323,0.54
55324,0.5
55325,0.51
55326,0.46
55327,0.49
55328,0.57
55329,0.48
55330,0.42
55331,0.41
55332,0.35
55333,0.24
55334,0.13
55335,0.01
55336,0.0
55337,0.0
55338,0.0
55339,0.0
55340,0.0
55341,0.0
55342,0.0
55343,0.0
55344,0.0
55345,0.0
55346,0.0
55347,0.0
55348,0.0
55401,0.0
55402,0.0
55403,0.0
55404,0.0
55405,0.0
55406,0.0
55407,0.0
55408,0.0
55409,0.0
55410,0.0
55411,0.0
55412,0.0
55413,0.04
55414,0.08
55415,0.11
55416,0.17
55417,0.14
55418,0.29
55419,0.17
55420,0.16
55421,0.2
55422,0.19
55423,0.2
55424,0.12
55425,0.04
55426,0.06
55427,0.08
55428,0.06
55429,0.03
55430,0.02
55431,0.02
55432,0.03
55433,0.03
55434,0.01
55435,0.0
55436,0.0
55437,0.0
55438,0.0
55439,0.0
55440,0.0
55441,0.0
55442,0.0
55443,0.0
55444,0.0
55445,0.0
55446,0.0
55447,0.0
55448,0.0
55501,0.0
55502,0.0
55503,0.0
55504,0.0
55505,0.0
55506,0.0
55507,0.0
55508,0.0
55509,0.0
55510,0.0
55511,0.0
55512,0.0
55513,0.01
55514,0.03
55515,0.04
55516,0.05
55517,0.07
55518,0.1
55519,0.1
55520,0.15
55521,0.23
55522,0.28
55523,0.22
55524,0.31
55525,0.64
55526,0.38
55527,0.48
55528,0.28
55529,0.46
55530,0.36
55531,0.21
55532,0.21
55533,0.07
55534,0.07
55535,0.02
55536,0.0
55537,0.0
55538,0.0
55539,0.0
55540,0.0
55541,0.0
55542,0.0
55543,0.0
55544,0.0
55545,0.0
55546,0.0
55547,0.0
55548,0.0
55601,0.0
55602,0.0
55603,0.0
55604,0.0
55605,0.0
55606,0.0
55607,0.0
55608,0.0
55609,0.0
55610,0.0
55611,0.0
55612,0.01
55613,0.03
55614,0.06
55615,0.09
55616,0.16
55617,0.26
55618,0.31
55619,0.31
55620,0.39
55621,0.53
55622,0.62
55623,0.64
55624,0.65
55625,0.65
55626,0.64
55627,0.56
55628,0.59
55629,0.51
55630,0.46
55631,0.4
55632,0.38
55633,0.29
55634,0.16
55635,0.03
55636,0.01
55637,0.0
55638,0.0
55639,0.0
55640,0.0
55641,0.0
55642,0.0
55643,0.0
55644,0.0
55645,0.0
55646,0.0
55647,0.0
55648,0.0
55701,0.0
55702,0.0
55703,0.0
55704,0.0
55705,0.0
55706,0.0
55707,0.0
55708,0.0
55709,0.0
55710,0.0
55711,0.0
55712,0.0
55713,0.02
55714,0.06
55715,0.16
55716,0.28
55717,0.31
55718,0.26
55719,0.38
55720,0.34
55721,0.43
55722,0.62
55723,0.62
55724,0.51
55725,0.42
55726,0.27
55727,0.23
55728,0.37
55729,0.28
55730,0.12
55731,0.1
55732,0.1
55733,0.07
55734,0.04
55735,0.02
55736,0.0
55737,0.0
55738,0.0
55739,0.0
55740,0.0
55741,0.0
55742,0.0
55743,0.0
55744,0.0
55745,0.0
55746,0.0
55747,0.0
55748,0.0
55801,0.0
55802,0.0
55803,0.0
55804,0.0
55805,0.0
55806,0.0
55807,0.0
55808,0.0
55809,0.0
55810,0.0
55811,0.0
55812,0.0
55813,0.0
55814,0.0
55815,0.0
55816,0.01
55817,0.03
55818,0.01
55819,0.0
55820,0.02
55821,0.04
55822,0.04
55823,0.14
55824,0.19
55825,0.25
55826,0.26
55827,0.21
55828,0.18
55829,0.14
55830,0.1
55831,0.12
55832,0.13
55833,0.14
55834,0.12
55835,0.06
55836,0.04
55837,0.03
55838,0.01
55839,0.0
55840,0.0
55841,0.0
55842,0.0
55843,0.0
55844,0.0
55845,0.0
55846,0.0
55847,0.0
55848,0.0
55901,0.0
55902,0.0
55903,0.0
55904,0.0
55905,0.0
55906,0.0
55907,0.0
55908,0.0
55909,0.0
55910,0.0
55911,0.0
55912,0.0
55913,0.0
55914,0.0
55915,0.01
55916,0.05
55917,0.11
55918,0.15
55919,0.18
55920,0.32
55921,0.46
55922,0.52
55923,0.51
55924,0.39
55925,0.41
55926,0.54
55927,0.59
55928,0.63
55929,0.61
55930,0.59
55931,0.56
55932,0.42
55933,0.38
55934,0.17
55935,0.11
55936,0.07
55937,0.03
55938,0.01
55939,0.0
55940,0.0
55941,0.0
55942,0.0
55943,0.0
55944,0.0
55945,0.0
55946,0.0
55947,0.0
55948,0.0
56001,0.0
56002,0.0
56003,0.0
56004,0.0
56005,0.0
56006,0.0
56007,0.0
56008,0.0
56009,0.0
56010,0.0
56011,0.0
56012,0.0
56013,0.0
56014,0.0
56015,0.01
56016,0.05
56017,0.11
56018,0.12
56019,0.17
56020,0.3
56021,0.23
56022,0.23
56023,0.28
56024,0.31
56025,0.33
56026,0.36
56027,0.29
56028,0.29
56029,0.42
56030,0.6
56031,0.38
56032,0.28
56033,0.26
56034,0.29
56035,0.28
56036,0.1
56037,0.02
56038,0.0
56039,0.0
56040,0.0
56041,0.0
56042,0.0
56043,0.0
56044,0.0
56045,0.0
56046,0.0
56047,0.0
56048,0.0
56101,0.0
56102,0.0
56103,0.0
56104,0.0
56105,0.0
56106,0.0
56107,0.0
56108,0.0
56109,0.0
56110,0.0
56111,0.0
56112,0.0
56113,0.0
56114,0.0
56115,0.03
56116,0.07
56117,0.11
56118,0.23
56119,0.27
56120,0.27
56121,0.37
56122,0.41
56123,0.45
56124,0.27
56125,0.38
56126,0.37
56127,0.21
56128,0.16
56129,0.28
56130,0.53
56131,0.51
56132,0.37
56133,0.34
56134,0.24
56135,0.12
56136,0.08
56137,0.03
56138,0.0
56139,0.0
56140,0.0
56141,0.0
56142,0.0
56143,0.0
56144,0.0
56145,0.0
56146,0.0
56147,0.0
56148,0.0
56201,0.0
56202,0.0
56203,0.0
56204,0.0
56205,0.0
56206,0.0
56207,0.0
56208,0.0
56209,0.0
56210,0.0
56211,0.0
56212,0.0
56213,0.0
56214,0.0
56215,0.01
56216,0.05
56217,0.08
56218,0.15
56219,0.15
56220,0.3
56221,0.32
56222,0.26
56223,0.17
56224,0.21
56225,0.26
56226,0.23
56227,0.22
56228,0.15
56229,0.14
56230,0.11
56231,0.09
56232,0.1
56233,0.07
56234,0.06
56235,0.01
56236,0.0
56237,0.0
56238,0.0
56239,0.0
56240,0.01
56241,0.0
56242,0.0
56243,0.0
56244,0.0
56245,0.0
56246,0.0
56247,0.0
56248,0.0
56301,0.0
56302,0.0
56303,0.0
56304,0.0
56305,0.0
56306,0.0
56307,0.0
56308,0.0
56309,0.0
56310,0.0
56311,0.0
56312,0.0
56313,0.0
56314,0.0
56315,0.01
56316,0.04
56317,0.07
56318,0.13
56319,0.24
56320,0.31
56321,0.39
56322,0.56
56323,0.19
56324,0.09
56325,0.13
56326,0.39
56327,0.62
56328,0.51
56329,0.38
56330,0.57
56331,0.53
56332,0.47
56333,0.41
56334,0.32
56335,0.12
56336,0.03
56337,0.01
56338,0.0
56339,0.0
56340,0.0
56341,0.0
56342,0.0
56343,0.0
56344,0.0
56345,0.0
56346,0.0
56347,0.0
56348,0.0
56401,0.0
56402,0.0
56403,0.0
56404,0.0
56405,0.0
56406,0.0
56407,0.0
56408,0.0
56409,0.0
56410,0.0
56411,0.0
56412,0.0
56413,0.0
56414,0.0
56415,0.01
56416,0.01
56417,0.04
56418,0.06
56419,0.13
56420,0.33
56421,0.45
56422,0.39
56423,0.3
56424,0.21
56425,0.29
56426,0.51
56427,0.23
56428,0.19
56429,0.16
56430,0.03
56431,0.01
56432,0.05
56433,0.1
56434,0.06
56435,0.04
56436,0.03
56437,0.01
56438,0.0
56439,0.0
56440,0.0
56441,0.0
56442,0.0
56443,0.0
56444,0.0
56445,0.0
56446,0.0
56447,0.0
56448,0.0
56501,0.0
56502,0.0
56503,0.0
56504,0.0
56505,0.01
56506,0.0
56507,0.0
56508,0.0
56509,0.0
56510,0.0
56511,0.0
56512,0.0
56513,0.0
56514,0.01
56515,0.04
56516,0.09
56517,0.13
56518,0.17
56519,0.19
56520,0.23
56521,0.47
56522,0.41
56523,0.42
56524,0.56
56525,0.57
56526,0.64
56527,0.58
56528,0.4
56529,0.17
56530,0.11
56531,0.07
56532,0.07
56533,0.32
56534,0.37
56535,0.17
56536,0.05
56537,0.03
56538,0.01
56539,0.0
56540,0.0
56541,0.0
56542,0.0
56543,0.0
56544,0.0
56545,0.0
56546,0.0
56547,0.0
56548,0.0
56601,0.0
56602,0.0
56603,0.0
56604,0.0
56605,0.0
56606,0.0
56607,0.0
56608,0.0
56609,0.0
56610,0.0
56611,0.0
56612,0.0
56613,0.0
56614,0.02
56615,0.04
56616,0.07
56617,0.12
56618,0.16
56619,0.28
56620,0.21
56621,0.15
56622,0.17
56623,0.39
56624,0.1
56625,0.03
56626,0.4
56627,0.37
56628,0.34
56629,0.08
56630,0.21
56631,0.12
56632,0.3
56633,0.49
56634,0.36
56635,0.23
56636,0.14
56637,0.04
56638,0.0
56639,0.0
56640,0.0
56641,0.0
56642,0.0
56643,0.0
56644,0.0
56645,0.0
56646,0.0
56647,0.0
56648,0.0
56701,0.0
56702,0.0
56703,0.0
56704,0.0
56705,0.01
56706,0.0
56707,0.0
56708,0.0
56709,0.0
56710,0.0
56711,0.0
56712,0.0
56713,0.0
56714,0.01
56715,0.04
56716,0.1
56717,0.17
56718,0.29
56719,0.37
56720,0.44
56721,0.46
56722,0.51
56723,0.49
56724,0.41
56725,0.4
56726,0.4
56727,0.33
56728,0.28
56729,0.33
56730,0.49
56731,0.54
56732,0.47
56733,0.43
56734,0.36
56735,0.23
56736,0.15
56737,0.03
56738,0.0
56739,0.0
56740,0.0
56741,0.0
56742,0.0
56743,0.0
56744,0.0
56745,0.0
56746,0.0
56747,0.0
56748,0.0
56801,0.0
56802,0.0
56803,0.0
56804,0.0
56805,0.0
56806,0.0
56807,0.0
56808,0.0
56809,0.0
56810,0.0
56811,0.0
56812,0.0
56813,0.0
56814,0.01
56815,0.03
56816,0.09
56817,0.17
56818,0.27
56819,0.37
56820,0.12
56821,0.24
56822,0.44
56823,0.51
56824,0.53
56825,0.57
56826,0.47
56827,0.41
56828,0.24
56829,0.03
56830,0.24
56831,0.06
56832,0.11
56833,0.19
56834,0.25
56835,0.13
56836,0.08
56837,0.02
56838,0.01
56839,0.0
56840,0.0
56841,0.0
56842,0.0
56843,0.0
56844,0.0
56845,0.0
56846,0.0
56847,0.0
56848,0.0
56901,0.0
56902,0.0
56903,0.0
56904,0.0
56905,0.0
56906,0.0
56907,0.0
56908,0.0
56909,0.0
56910,0.0
56911,0.0
56912,0.0
56913,0.0
56914,0.01
56915,0.04
56916,0.06
56917,0.08
56918,0.07
56919,0.06
56920,0.07
56921,0.31
56922,0.19
56923,0.19
56924,0.39
56925,0.34
56926,0.35
56927,0.23
56928,0.28
56929,0.24
56930,0.31
56931,0.3
56932,0.34
56933,0.17
56934,0.13
56935,0.09
56936,0.14
56937,0.03
56938,0.01
56939,0.0
56940,0.0
56941,0.0
56942,0.0
56943,0.0
56944,0.0
56945,0.0
56946,0.0
56947,0.0
56948,0.0
57001,0.0
57002,0.0
57003,0.0
57004,0.0
57005,0.0
57006,0.0
57007,0.0
57008,0.0
57009,0.0
57010,0.0
57011,0.0
57012,0.01
57013,0.0
57014,0.0
57015,0.0
57016,0.03
57017,0.03
57018,0.05
57019,0.04
57020,0.06
57021,0.11
57022,0.09
57023,0.09
57024,0.07
57025,0.14
57026,0.11
57027,0.1
57028,0.12
57029,0.11
57030,0.07
57031,0.05
57032,0.05
57033,0.03
57034,0.01
57035,0.01
57036,0.0
57037,0.0
57038,0.0
57039,0.0
57040,0.0
57041,0.0
57042,0.0
57043,0.0
57044,0.0
57045,0.0
57046,0.0
57047,0.0
57048,0.0
57101,0.0
57102,0.0
57103,0.0
57104,0.0
57105,0.0
57106,0.0
57107,0.0
57108,0.0
57109,0.0
57110,0.0
57111,0.0
57112,0.0
57113,0.0
57114,0.0
57115,0.0
57116,0.0
57117,0.0
57118,0.0
57119,0.0
57120,0.0
57121,0.0
57122,0.0
57123,0.0
57124,0.0
57125,0.0
57126,0.0
57127,0.0
57128,0.0
57129,0.0
57130,0.0
57131,0.0
57132,0.0
57133,0.0
57134,0.0
57135,0.0
57136,0.0
57137,0.0
57138,0.0
57139,0.0
57140,0.0
57141,0.0
57142,0.0
57143,0.0
57144,0.0
57145,0.0
57146,0.0
57147,0.0
57148,0.0
57201,0.0
57202,0.0
57203,0.0
57204,0.0
57205,0.0
57206,0.0
57207,0.0
57208,0.0
57209,0.0
57210,0.0
57211,0.0
57212,0.0
57213,0.0
57214,0.0
57215,0.0
57216,0.0
57217,0.0
57218,0.0
57219,0.0
57220,0.0
57221,0.0
57222,0.0
57223,0.0
57224,0.0
57225,0.0
57226,0.0
57227,0.0
57228,0.0
57229,0.0
57230,0.0
57231,0.0
57232,0.0
57233,0.0
57234,0.0
57235,0.0
57236,0.0
57237,0.0
57238,0.0
57239,0.0
57240,0.0
57241,0.0
57242,0.0
57243,0.0
57244,0.0
57245,0.0
57246,0.0
57247,0.0
57248,0.0
57301,0.0
57302,0.0
57303,0.0
57304,0.0
57305,0.0
57306,0.0
57307,0.0
57308,0.0
57309,0.0
57310,0.0
57311,0.0
57312,0.0
57313,0.0
57314,0.0
57315,0.0
57316,0.0
57317,0.0
57318,0.0
57319,0.0
57320,0.0
57321,0.0
57322,0.0
57323,0.0
57324,0.0
57325,0.0
57326,0.0
57327,0.0
57328,0.0
57329,0.0
57330,0.0
57331,0.0
57332,0.0
57333,0.0
57334,0.0
57335,0.0
57336,0.0
57337,0.0
57338,0.0
57339,0.0
57340,0.0
57341,0.0
57342,0.0
57343,0.0
57344,0.0
57345,0.0
57346,0.0
57347,0.0
57348,0.0
57401,0.0
57402,0.0
57403,0.0
57404,0.0
57405,0.0
57406,0.0
57407,0.0
57408,0.0
57409,0.0
57410,0.0
57411,0.0
57412,0.0
57413,0.0
57414,0.0
57415,0.0
57416,0.0
57417,0.0
57418,0.0
57419,0.0
57420,0.0
57421,0.0
57422,0.0
57423,0.0
57424,0.0
57425,0.0
57426,0.0
57427,0.0
57428,0.0
57429,0.0
57430,0.0
57431,0.0
57432,0.0
57433,0.0
57434,0.0
57435,0.0
57436,0.0
57437,0.0
57438,0.0
57439,0.0
57440,0.0
57441,0.0
57442,0.0
57443,0.0
57444,0.0
57445,0.0
57446,0.0
57447,0.0
57448,0.0
57501,0.0
57502,0.0
57503,0.0
57504,0.0
57505,0.0
57506,0.0
57507,0.0
57508,0.0
57509,0.0
57510,0.0
57511,0.0
57512,0.0
57513,0.0
57514,0.0
57515,0.0
57516,0.0
57517,0.0
57518,0.0
57519,0.0
57520,0.0
57521,0.0
57522,0.0
57523,0.0
57524,0.0
57525,0.0
57526,0.0
57527,0.0
57528,0.0
57529,0.0
57530,0.0
57531,0.0
57532,0.0
57533,0.0
57534,0.0
57535,0.0
57536,0.0
57537,0.0
57538,0.0
57539,0.0
57540,0.0
57541,0.0
57542,0.0
57543,0.0
57544,0.0
57545,0.0
57546,0.0
57547,0.0
57548,0.0
57601,0.0
57602,0.0
57603,0.0
57604,0.0
57605,0.0
57606,0.0
57607,0.0
57608,0.0
57609,0.0
57610,0.0
57611,0.0
57612,0.0
57613,0.0
57614,0.0
57615,0.0
57616,0.0
57617,0.0
57618,0.0
57619,0.0
57620,0.0
57621,0.0
57622,0.0
57623,0.0
57624,0.0
57625,0.0
57626,0.0
57627,0.0
57628,0.0
57629,0.0
57630,0.0
57631,0.0
57632,0.0
57633,0.0
57634,0.0
57635,0.0
57636,0.0
57637,0.0
57638,0.0
57639,0.0
57640,0.0
57641,0.0
57642,0.0
57643,0.0
57644,0.0
57645,0.0
57646,0.0
57647,0.0
57648,0.0
57701,0.0
57702,0.0
57703,0.0
57704,0.0
57705,0.0
57706,0.0
57707,0.0
57708,0.0
57709,0.0
57710,0.0
57711,0.0
57712,0.0
57713,0.0
57714,0.0
57715,0.0
57716,0.0
57717,0.0
57718,0.0
57719,0.0
57720,0.0
57721,0.0
57722,0.0
57723,0.0
57724,0.0
57725,0.0
57726,0.0
57727,0.0
57728,0.0
57729,0.0
57730,0.0
57731,0.0
57732,0.0
57733,0.0
57734,0.0
57735,0.0
57736,0.0
57737,0.0
57738,0.0
57739,0.0
57740,0.0
57741,0.0
57742,0.0
57743,0.0
57744,0.0
57745,0.0
57746,0.0
57747,0.0
57748,0.0
57801,0.0
57802,0.0
57803,0.0
57804,0.0
57805,0.0
57806,0.0
57807,0.0
57808,0.0
57809,0.0
57810,0.0
57811,0.0
57812,0.0
57813,0.0
57814,0.0
57815,0.0
57816,0.0
57817,0.0
57818,0.0
57819,0.0
57820,0.0
57821,0.0
57822,0.0
57823,0.0
57824,0.0
57825,0.0
57826,0.0
57827,0.0
57828,0.0
57829,0.0
57830,0.0
57831,0.0
57832,0.0
57833,0.0
57834,0.0
57835,0.0
57836,0.0
57837,0.0
57838,0.0
57839,0.0
57840,0.0
57841,0.0
57842,0.0
57843,0.0
57844,0.0
57845,0.0
57846,0.0
57847,0.0
57848,0.0
57901,0.0
57902,0.0
57903,0.0
57904,0.0
57905,0.0
57906,0.0
57907,0.0
57908,0.0
57909,0.0
57910,0.0
57911,0.0
57912,0.0
57913,0.0
57914,0.0
57915,0.0
57916,0.0
57917,0.0
57918,0.0
57919,0.0
57920,0.0
57921,0.0
57922,0.0
57923,0.0
57924,0.0
57925,0.0
57926,0.0
57927,0.0
57928,0.0
57929,0.0
57930,0.0
57931,0.0
57932,0.0
57933,0.0
57934,0.0
57935,0.0
57936,0.0
57937,0.0
57938,0.0
57939,0.0
57940,0.0
57941,0.0
57942,0.0
57943,0.0
57944,0.0
57945,0.0
57946,0.0
57947,0.0
57948,0.0
58001,0.0
58002,0.0
58003,0.0
58004,0.0
58005,0.0
58006,0.0
58007,0.0
58008,0.0
58009,0.0
58010,0.0
58011,0.0
58012,0.0
58013,0.0
58014,0.0
58015,0.0
58016,0.0
58017,0.0
58018,0.0
58019,0.0
58020,0.0
58021,0.0
58022,0.0
58023,0.0
58024,0.0
58025,0.0
58026,0.0
58027,0.0
58028,0.0
58029,0.0
58030,0.0
58031,0.0
58032,0.0
58033,0.0
58034,0.0
58035,0.0
58036,0.0
58037,0.0
58038,0.0
58039,0.0
58040,0.0
58041,0.0
58042,0.0
58043,0.0
58044,0.0
58045,0.0
58046,0.0
58047,0.0
58048,0.0
58101,0.0
58102,0.0
58103,0.0
58104,0.0
58105,0.0
58106,0.0
58107,0.0
58108,0.0
58109,0.0
58110,0.0
58111,0.0
58112,0.0
58113,0.0
58114,0.0
58115,0.0
58116,0.0
58117,0.0
58118,0.0
58119,0.0
58120,0.0
58121,0.0
58122,0.0
58123,0.0
58124,0.0
58125,0.0
58126,0.0
58127,0.0
58128,0.0
58129,0.0
58130,0.0
58131,0.0
58132,0.0
58133,0.0
58134,0.0
58135,0.0
58136,0.0
58137,0.0
58138,0.0
58139,0.0
58140,0.0
58141,0.0
58142,0.0
58143,0.0
58144,0.0
58145,0.0
58146,0.0
58147,0.0
58148,0.0
58201,0.0
58202,0.0
58203,0.0
58204,0.0
58205,0.0
58206,0.0
58207,0.0
58208,0.0
58209,0.0
58210,0.0
58211,0.0
58212,0.0
58213,0.0
58214,0.0
58215,0.0
58216,0.0
58217,0.0
58218,0.0
58219,0.0
58220,0.0
58221,0.0
58222,0.0
58223,0.0
58224,0.0
58225,0.0
58226,0.0
58227,0.0
58228,0.0
58229,0.0
58230,0.0
58231,0.0
58232,0.0
58233,0.0
58234,0.0
58235,0.0
58236,0.0
58237,0.0
58238,0.0
58239,0.0
58240,0.0
58241,0.0
58242,0.0
58243,0.0
58244,0.0
58245,0.0
58246,0.0
58247,0.0
58248,0.0
58301,0.0
58302,0.0
58303,0.0
58304,0.0
58305,0.0
58306,0.0
58307,0.0
58308,0.0
58309,0.0
58310,0.0
58311,0.0
58312,0.0
58313,0.0
58314,0.0
58315,0.0
58316,0.0
58317,0.0
58318,0.0
58319,0.0
58320,0.0
58321,0.0
58322,0.0
58323,0.0
58324,0.0
58325,0.0
58326,0.0
58327,0.0
58328,0.0
58329,0.0
58330,0.0
58331,0.0
58332,0.0
58333,0.0
58334,0.0
58335,0.0
58336,0.0
58337,0.0
58338,0.0
58339,0.0
58340,0.0
58341,0.0
58342,0.0
58343,0.0
58344,0.0
58345,0.0
58346,0.0
58347,0.0
58348,0.0
58401,0.0
58402,0.0
58403,0.0
58404,0.0
58405,0.0
58406,0.0
58407,0.0
58408,0.0
58409,0.0
58410,0.0
58411,0.0
58412,0.0
58413,0.0
58414,0.0
58415,0.0
58416,0.0
58417,0.0
58418,0.0
58419,0.0
58420,0.0
58421,0.0
58422,0.0
58423,0.0
58424,0.0
58425,0.0
58426,0.0
58427,0.0
58428,0.0
58429,0.0
58430,0.0
58431,0.0
58432,0.0
58433,0.0
58434,0.0
58435,0.0
58436,0.0
58437,0.0
58438,0.0
58439,0.0
58440,0.0
58441,0.0
58442,0.0
58443,0.0
58444,0.0
58445,0.0
58446,0.0
58447,0.0
58448,0.0
58501,0.0
58502,0.0
58503,0.0
58504,0.0
58505,0.0
58506,0.0
58507,0.0
58508,0.0
58509,0.0
58510,0.0
58511,0.0
58512,0.0
58513,0.0
58514,0.0
58515,0.0
58516,0.0
58517,0.0
58518,0.0
58519,0.0
58520,0.0
58521,0.0
58522,0.0
58523,0.0
58524,0.0
58525,0.0
58526,0.0
58527,0.0
58528,0.0
58529,0.0
58530,0.0
58531,0.0
58532,0.0
58533,0.0
58534,0.0
58535,0.0
58536,0.0
58537,0.0
58538,0.0
58539,0.0
58540,0.0
58541,0.0
58542,0.0
58543,0.0
58544,0.0
58545,0.0
58546,0.0
58547,0.0
58548,0.0
58601,0.0
58602,0.0
58603,0.0
58604,0.0
58605,0.0
58606,0.0
58607,0.0
58608,0.0
58609,0.0
58610,0.0
58611,0.0
58612,0.0
58613,0.0
58614,0.0
58615,0.0
58616,0.0
58617,0.0
58618,0.0
58619,0.0
58620,0.0
58621,0.0
58622,0.0
58623,0.0
58624,0.0
58625,0.0
58626,0.0
58627,0.0
58628,0.0
58629,0.0
58630,0.0
58631,0.0
58632,0.0
58633,0.0
58634,0.0
58635,0.0
58636,0.0
58637,0.0
58638,0.0
58639,0.0
58640,0.0
58641,0.0
58642,0.0
58643,0.0
58644,0.0
58645,0.0
58646,0.0
58647,0.0
58648,0.0
58701,0.0
58702,0.0
58703,0.0
58704,0.0
58705,0.0
58706,0.0
58707,0.0
58708,0.0
58709,0.0
58710,0.0
58711,0.0
58712,0.0
58713,0.0
58714,0.0
58715,0.0
58716,0.0
58717,0.0
58718,0.0
58719,0.0
58720,0.0
58721,0.0
58722,0.0
58723,0.0
58724,0.0
58725,0.0
58726,0.0
58727,0.0
58728,0.0
58729,0.0
58730,0.0
58731,0.0
58732,0.0
58733,0.0
58734,0.0
58735,0.0
58736,0.0
58737,0.0
58738,0.0
58739,0.0
58740,0.0
58741,0.0
58742,0.0
58743,0.0
58744,0.0
58745,0.0
58746,0.0
58747,0.0
58748,0.0
58801,0.0
58802,0.0
58803,0.0
58804,0.0
58805,0.0
58806,0.0
58807,0.0
58808,0.0
58809,0.0
58810,0.0
58811,0.0
58812,0.0
58813,0.0
58814,0.0
58815,0.0
58816,0.0
58817,0.0
58818,0.0
58819,0.0
58820,0.0
58821,0.0
58822,0.0
58823,0.0
58824,0.0
58825,0.0
58826,0.0
58827,0.0
58828,0.0
58829,0.0
58830,0.0
58831,0.0
58832,0.0
58833,0.0
58834,0.0
58835,0.0
58836,0.0
58837,0.0
58838,0.0
58839,0.0
58840,0.0
58841,0.0
58842,0.0
58843,0.0
58844,0.0
58845,0.0
58846,0.0
58847,0.0
58848,0.0
58901,0.0
58902,0.0
58903,0.0
58904,0.0
58905,0.0
58906,0.0
58907,0.0
58908,0.0
58909,0.0
58910,0.0
58911,0.0
58912,0.0
58913,0.0
58914,0.0
58915,0.0
58916,0.0
58917,0.0
58918,0.0
58919,0.0
58920,0.0
58921,0.0
58922,0.0
58923,0.0
58924,0.0
58925,0.0
58926,0.0
58927,0.0
58928,0.0
58929,0.0
58930,0.0
58931,0.0
58932,0.0
58933,0.0
58934,0.0
58935,0.0
58936,0.0
58937,0.0
58938,0.0
58939,0.0
58940,0.0
58941,0.0
58942,0.0
58943,0.0
58944,0.0
58945,0.0
58946,0.0
58947,0.0
58948,0.0
59001,0.0
59002,0.0
59003,0.0
59004,0.0
59005,0.0
59006,0.0
59007,0.0
59008,0.0
59009,0.0
59010,0.0
59011,0.0
59012,0.0
59013,0.0
59014,0.0
59015,0.0
59016,0.0
59017,0.0
59018,0.0
59019,0.0
59020,0.0
59021,0.0
59022,0.0
59023,0.0
59024,0.0
59025,0.0
59026,0.0
59027,0.0
59028,0.0
59029,0.0
59030,0.0
59031,0.0
59032,0.0
59033,0.0
59034,0.0
59035,0.0
59036,0.0
59037,0.0
59038,0.0
59039,0.0
59040,0.0
59041,0.0
59042,0.0
59043,0.0
59044,0.0
59045,0.0
59046,0.0
59047,0.0
59048,0.0
59101,0.0
59102,0.0
59103,0.0
59104,0.0
59105,0.0
59106,0.0
59107,0.0
59108,0.0
59109,0.0
59110,0.0
59111,0.0
59112,0.0
59113,0.0
59114,0.0
59115,0.0
59116,0.0
59117,0.0
59118,0.0
59119,0.0
59120,0.0
59121,0.0
59122,0.0
59123,0.16
59124,0.32
59125,0.32
59126,0.41
59127,0.51
59128,0.51
59129,0.23
59130,0.21
59131,0.4
59132,0.49
59133,0.45
59134,0.37
59135,0.29
59136,0.21
59137,0.05
59138,0.03
59139,0.0
59140,0.0
59141,0.0
59142,0.0
59143,0.0
59144,0.0
59145,0.0
59146,0.0
59147,0.0
59148,0.0
59201,0.0
59202,0.0
59203,0.0
59204,0.0
59205,0.0
59206,0.0
59207,0.0
59208,0.0
59209,0.0
59210,0.0
59211,0.0
59212,0.0
59213,0.01
59214,0.01
59215,0.05
59216,0.13
59217,0.22
59218,0.29
59219,0.38
59220,0.38
59221,0.51
59222,0.51
59223,0.58
59224,0.62
59225,0.63
59226,0.64
59227,0.64
59228,0.64
59229,0.62
59230,0.6
59231,0.56
59232,0.51
59233,0.46
59234,0.38
59235,0.3
59236,0.19
59237,0.03
59238,0.01
59239,0.0
59240,0.0
59241,0.0
59242,0.0
59243,0.0
59244,0.0
